coords	log2	sd	lower_val	upper_val	gene	orientation	type
chrX:41086301-41086351	0.618669421656261	0.833551536629901	-0.214882114973641	1.45222095828616	USP9X	plus	test
chrX:41086351-41086401	0.629739657551507	1.02052777796121	-0.390788120409703	1.65026743551272	USP9X	plus	test
chrX:41086401-41086451	1.20441951644554	0.318452900552184	0.885966615893356	1.52287241699772	USP9X	plus	test
chrX:41086451-41086501	1.07162257202197	0.506256140397708	0.565366431624257	1.57787871241967	USP9X	plus	test
chrX:41086501-41086551	0.0846950056889487	0.889470208990317	-0.804775203301368	0.974165214679266	USP9X	plus	test
chrX:41086551-41086601	-0.11583015969819	0.718477315022024	-0.834307474720213	0.602647155323834	USP9X	plus	test
chrX:41086601-41086651	-0.18232734042889	0.601520796244566	-0.783848136673456	0.419193455815676	USP9X	plus	test
chrX:41086651-41086701	-0.500819335350035	0.0813355079340309	-0.582154843284066	-0.419483827416004	USP9X	plus	test
chrX:41086701-41086751	-0.50079505449182	0.0813182314651829	-0.582113285957003	-0.419476823026637	USP9X	plus	test
chrX:41086751-41086801	-0.677128296550454	0.372223090800815	-1.04935138735127	-0.304905205749639	USP9X	plus	test
chrX:41086801-41086851	-0.995702187789882	0.541879145569057	-1.53758133335894	-0.453823042220825	USP9X	plus	test
chrX:41086851-41086901	-1.24698657960579	0.504444356796302	-1.75143093640209	-0.742542222809484	USP9X	plus	test
chrX:41086901-41086951	-1.44462460921893	0.200729524112506	-1.64535413333144	-1.24389508510643	USP9X	plus	test
chrX:41086951-41087001	-1.32268848448763	0.414832366966388	-1.73752085145402	-0.90785611752124	USP9X	plus	test
chrX:41087001-41087051	-1.4386844045652	0.573622038941005	-2.0123064435062	-0.865062365624194	USP9X	plus	test
chrX:41087051-41087101	-1.49115124609718	0.598156093673934	-2.08930733977111	-0.892995152423241	USP9X	plus	test
chrX:41087101-41087151	-1.19998537363639	0.904637089431257	-2.10462246306764	-0.295348284205131	USP9X	plus	test
chrX:41087151-41087201	-1.07942954304151	1.01299474062987	-2.09242428367138	-0.0664348024116459	USP9X	plus	test
chrX:41087201-41087251	-0.725750024471099	0.738250215772416	-1.46400024024351	0.0125001913013175	USP9X	plus	test
chrX:41087251-41087301	-0.543283758746144	0.409254425193141	-0.952538183939285	-0.134029333553003	USP9X	plus	test
chrX:41087301-41087351	-0.58432188058812	0.365212983842058	-0.949534864430178	-0.219108896746062	USP9X	plus	test
chrX:41087351-41087401	-0.929631510673733	0.551861534777536	-1.48149304545127	-0.377769975896198	USP9X	plus	test
chrX:41087401-41087451	-1.08585263435674	0.555653194488162	-1.6415058288449	-0.530199439868577	USP9X	plus	test
chrX:41087451-41087501	-1.06103426034634	0.560256545958897	-1.62129080630524	-0.500777714387441	USP9X	plus	test
chrX:41087501-41087551	-1.37952565969251	0.31988448104219	-1.6994101407347	-1.05964117865032	USP9X	plus	test
chrX:41087551-41087601	-1.12453079846751	0.435576973261475	-1.56010777172899	-0.688953825206036	USP9X	plus	test
chrX:41087601-41087651	-1.03927205418744	0.414763278373192	-1.45403533256063	-0.624508775814251	USP9X	plus	test
chrX:41087651-41087701	-0.968791453424031	0.4575952896199	-1.42638674304393	-0.511196163804131	USP9X	plus	test
chrX:41087701-41087751	-0.844512235248099	0.243473119316121	-1.08798535456422	-0.601039115931978	USP9X	plus	test
chrX:41087751-41087801	-1.0863859950881	0.379857518866413	-1.46624351395452	-0.70652847622169	USP9X	plus	test
chrX:41087801-41087851	-1.33025372932539	0.564796815943012	-1.89505054526841	-0.765456913382382	USP9X	plus	test
chrX:41087851-41087901	-1.19860294619586	0.788752467750848	-1.98735541394671	-0.409850478445011	USP9X	plus	test
chrX:41087901-41087951	-0.825224812639143	1.12558941159028	-1.95081422422942	0.300364598951135	USP9X	plus	test
chrX:41087951-41088001	-0.206914386516738	1.24500599296937	-1.45192037948611	1.03809160645263	USP9X	plus	test
chrX:41088001-41088051	0.252904089758136	0.490311415488361	-0.237407325730225	0.743215505246497	USP9X	plus	test
chrX:41088051-41088101	0.339708521735301	0.424425908376731	-0.08471738664143	0.764134430112031	USP9X	plus	test
chrX:41088101-41088151	0.0390202089481649	0.712395965329726	-0.673375756381561	0.75141617427789	USP9X	plus	test
chrX:41088151-41088201	-0.386424751809455	0.513346497982076	-0.899771249791531	0.126921746172621	USP9X	plus	test
chrX:41088201-41088251	-0.465656920688954	0.483208417700371	-0.948865338389325	0.0175514970114174	USP9X	plus	test
chrX:41088251-41088301	-0.682937150369511	0.176369929130949	-0.85930707950046	-0.506567221238562	USP9X	plus	test
chrX:41088301-41088351	-0.793040249246949	0.346301478447008	-1.13934172769396	-0.446738770799941	USP9X	plus	test
chrX:41088351-41088401	-1.03294136140655	0.600573915977327	-1.63351527738388	-0.432367445429223	USP9X	plus	test
chrX:41088401-41088451	-1.32730274092476	0.493654627641162	-1.82095736856592	-0.833648113283596	USP9X	plus	test
chrX:41088451-41088501	-1.60991623832146	0.24483963681801	-1.85475587513947	-1.36507660150345	USP9X	plus	test
chrX:41088501-41088551	-1.72632123762581	0.0928381842642651	-1.81915942189007	-1.63348305336154	USP9X	plus	test
chrX:41088551-41088601	-1.70491068674671	0.120363560853322	-1.82527424760003	-1.58454712589338	USP9X	plus	test
chrX:41088601-41088651	-1.79002057683385	0	-1.79002057683385	-1.79002057683385	USP9X	plus	test
chrX:41330524-41330574	-0.810166690840604	0	-0.810166690840604	-0.810166690840604	DDX3X	plus	test
chrX:41330574-41330624	-1.23384011107819	0.599164696916987	-1.83300480799518	-0.634675414161201	DDX3X	plus	test
chrX:41330624-41330674	-1.15770624525265	0.443720929856185	-1.60142717510883	-0.713985315396463	DDX3X	plus	test
chrX:41330674-41330724	-1.29654646471011	0.456470446525234	-1.75301691123535	-0.840076018184879	DDX3X	plus	test
chrX:41330724-41330774	-1.01617098168981	0.94151871208861	-1.95768969377842	-0.0746522696012016	DDX3X	plus	test
chrX:41330774-41330824	-0.875778377697702	0.851581949464993	-1.72736032716269	-0.0241964282327097	DDX3X	plus	test
chrX:41330824-41330874	-0.830302541532748	0.847195539271128	-1.67749808080388	0.0168929977383803	DDX3X	plus	test
chrX:41330874-41330924	-0.0797399015678287	1.09738951532745	-1.17712941689528	1.01764961375963	DDX3X	plus	test
chrX:41330924-41330974	-0.207805218741318	1.06597915129478	-1.2737843700361	0.85817393255346	DDX3X	plus	test
chrX:41330974-41331024	0.157277775261011	0.897108210504363	-0.739830435243352	1.05438598576537	DDX3X	plus	test
chrX:41331024-41331074	0.529445118771573	0.620832618229694	-0.0913874994581205	1.15027773700127	DDX3X	plus	test
chrX:41331074-41331124	0.0535981749104199	0.571929463395735	-0.518331288485315	0.625527638306155	DDX3X	plus	test
chrX:41331124-41331174	0.453363580452514	0.833678339067963	-0.380314758615449	1.28704191952048	DDX3X	plus	test
chrX:41331174-41331224	0.598896252864024	0.863254692810631	-0.264358439946607	1.46215094567466	DDX3X	plus	test
chrX:41331224-41331274	0.557644971196046	0.862976787917111	-0.305331816721065	1.42062175911316	DDX3X	plus	test
chrX:41331274-41331324	0.619464850275526	0.752883018306508	-0.133418168030982	1.37234786858203	DDX3X	plus	test
chrX:41331324-41331374	-0.00386090182211207	0.909211053090644	-0.913071954912756	0.905350151268532	DDX3X	plus	test
chrX:41331374-41331424	-0.19680239735366	0.69755971297529	-0.89436211032895	0.500757315621631	DDX3X	plus	test
chrX:41331424-41331474	-0.55590148955281	0.578807646082358	-1.13470913563517	0.0229061565295484	DDX3X	plus	test
chrX:41331474-41331524	-0.899797955315959	0.796727674043342	-1.6965256293593	-0.103070281272617	DDX3X	plus	test
chrX:41331524-41331574	-0.316082115982416	1.30137019507567	-1.61745231105809	0.985288079093258	DDX3X	plus	test
chrX:41331574-41331624	-0.243037249505043	1.34555366549921	-1.58859091500426	1.10251641599417	DDX3X	plus	test
chrX:41331624-41331674	-0.290766980390823	1.38125341545024	-1.67202039584107	1.09048643505942	DDX3X	plus	test
chrX:41331674-41331724	-0.0456647453672201	1.09512240506164	-1.14078715042886	1.04945765969442	DDX3X	plus	test
chrX:41331724-41331774	-0.662086022937456	0.778672399869761	-1.44075842280722	0.116586376932305	DDX3X	plus	test
chrX:41331774-41331824	-1.24852631484829	0.46515968142118	-1.71368599626947	-0.783366633427109	DDX3X	plus	test
chrX:41331824-41331874	-1.10575177914369	0.586608789795703	-1.69236056893939	-0.519142989347989	DDX3X	plus	test
chrX:41331874-41331924	-1.17583054810916	0.547296827600279	-1.72312737570943	-0.628533720508877	DDX3X	plus	test
chrX:41331924-41331974	-1.42710454379631	0.765308947493888	-2.1924134912902	-0.661795596302421	DDX3X	plus	test
chrX:41331974-41332024	-1.42646820614712	0.764809044714722	-2.19127725086184	-0.661659161432395	DDX3X	plus	test
chrX:41332024-41332074	-1.49270290018418	0.66988758893624	-2.16259048912042	-0.822815311247939	DDX3X	plus	test
chrX:41332074-41332124	-1.1136426889592	1.21600057017847	-2.32964325913767	0.102357881219269	DDX3X	plus	test
chrX:41332124-41332174	-0.658021213985803	0.975366092880139	-1.63338730686594	0.317344878894337	DDX3X	plus	test
chrX:41332174-41332224	-0.340206656407303	0.568225327685922	-0.908431984093225	0.228018671278619	DDX3X	plus	test
chrX:41332224-41332274	-0.476449548898253	0.756186098492688	-1.23263564739094	0.279736549594435	DDX3X	plus	test
chrX:41332274-41332324	-0.843274103525891	0.424855211714437	-1.26812931524033	-0.418418891811454	DDX3X	plus	test
chrX:41332324-41332374	-0.769322419535049	0.536746858741516	-1.30606927827657	-0.232575560793533	DDX3X	plus	test
chrX:41332374-41332424	-0.994682161024518	0.626505315123341	-1.62118747614786	-0.368176845901177	DDX3X	plus	test
chrX:41332424-41332474	-1.36603115639894	1.14534288833961	-2.51137404473855	-0.220688268059329	DDX3X	plus	test
chrX:41332474-41332524	-1.2683505534037	1.20292168037054	-2.47127223377424	-0.0654288730331682	DDX3X	plus	test
chrX:41332524-41332574	-1.38569871494459	1.06794005874892	-2.4536387736935	-0.317758656195674	DDX3X	plus	test
chrX:41332574-41332624	-1.27172170908936	1.07505995425692	-2.34678166334628	-0.196661754832441	DDX3X	plus	test
chrX:41332624-41332674	-0.540027444108645	0.463709716782728	-1.00373716089137	-0.0763177273259171	DDX3X	plus	test
chrX:41332674-41332724	-0.462745207414513	0.475384341385703	-0.938129548800216	0.0126391339711901	DDX3X	plus	test
chrX:41332724-41332774	-0.300531730915079	0.528750476905853	-0.829282207820932	0.228218745990775	DDX3X	plus	test
chrX:41332774-41332824	-0.102096959212881	0.200500331228588	-0.302597290441469	0.0984033720157069	DDX3X	plus	test
chrX:41332824-41332874	-0.246782853372221	0.235498664874474	-0.482281518246696	-0.011284188497747	DDX3X	plus	test
chrX:41332874-41332924	-0.611763290478362	0.796172702339111	-1.40793599281747	0.18440941186075	DDX3X	plus	test
chrX:41332924-41332974	-0.481127838743751	0.968758410825612	-1.44988624956936	0.487630572081861	DDX3X	plus	test
chrX:41332974-41333024	-0.569513241309124	0.9575342430233	-1.52704748433242	0.388021001714176	DDX3X	plus	test
chrX:41333024-41333074	-0.199108194240753	1.23734116953752	-1.43644936377827	1.03823297529677	DDX3X	plus	test
chrX:41333074-41333124	0.563110000012585	0.833906635443075	-0.27079663543049	1.39701663545566	DDX3X	plus	test
chrX:41333124-41333174	0.673134140780892	0.866879095007959	-0.193744954227067	1.54001323578885	DDX3X	plus	test
chrX:41333174-41333224	1.1177037440068	0.142981212062498	0.974722531944304	1.2606849560693	DDX3X	plus	test
chrX:41333224-41333274	1.1448294279095	0.115326060315435	1.02950336759407	1.26015548822494	DDX3X	plus	test
chrX:41333274-41333324	1.09205074936502	0.0571032985073633	1.03494745085766	1.14915404787238	DDX3X	plus	test
chrX:41333324-41333374	1.2151056395881	0.207946423544097	1.007159216044	1.4230520631322	DDX3X	plus	test
chrX:41333374-41333424	1.28340837333376	0.230886159870985	1.05252221346277	1.51429453320474	DDX3X	plus	test
chrX:41333424-41333474	1.4218903633844	0.239580574989659	1.18230978839474	1.66147093837406	DDX3X	plus	test
chrX:41333474-41333524	1.25306115476127	0.568716082083984	0.684345072677285	1.82177723684525	DDX3X	plus	test
chrX:41333524-41333574	1.53511599990161	0.918467779325804	0.616648220575801	2.45358377922741	DDX3X	plus	test
chrX:41333574-41333624	1.06556319909041	1.35763928698025	-0.29207608788984	2.42320248607067	DDX3X	plus	test
chrX:41333624-41333674	0.461354149051113	1.54168758418073	-1.08033343512962	2.00304173323185	DDX3X	plus	test
chrX:41333674-41333724	0.801416120944211	1.6708677523206	-0.86945163137639	2.47228387326481	DDX3X	plus	test
chrX:41333724-41333774	0.626491043723676	1.43248367919429	-0.80599263547061	2.05897472291796	DDX3X	plus	test
chrX:41333774-41333824	1.13885360461628	1.28410044342387	-0.145246838807588	2.42295404804015	DDX3X	plus	test
chrX:41333824-41333874	1.69798112307668	0.210072986918868	1.48790813615781	1.90805410999555	DDX3X	plus	test
chrX:41333874-41333924	1.19718314560659	0.975853032380512	0.221330113226078	2.1730361779871	DDX3X	plus	test
chrX:41333924-41333974	1.20665692072018	0.985732225194054	0.220924695526122	2.19238914591423	DDX3X	plus	test
chrX:41333974-41334024	1.21744444667766	0.991869222367638	0.22557522431002	2.2093136690453	DDX3X	plus	test
chrX:41334024-41334074	1.17601728022977	0.981750220503231	0.194267059726537	2.157767500733	DDX3X	plus	test
chrX:41334074-41334124	1.65599218878741	0.283811084923522	1.37218110386389	1.93980327371093	DDX3X	plus	test
chrX:41334124-41334174	1.27927845394234	0.561013396876627	0.718265057065714	1.84029185081897	DDX3X	plus	test
chrX:41334174-41334224	0.940486640704	0.658742508899915	0.281744131804085	1.59922914960392	DDX3X	plus	test
chrX:41334224-41334274	0.576723645558041	0.787197565126342	-0.210473919568301	1.36392121068438	DDX3X	plus	test
chrX:41334274-41334324	-0.204315522297265	0.86585662898949	-1.07017215128676	0.661541106692225	DDX3X	plus	test
chrX:41334324-41334374	-0.647431818792349	0.851596026739033	-1.49902784553138	0.204164207946685	DDX3X	plus	test
chrX:41334374-41334424	-0.225725375457897	1.58189545946755	-1.80762083492545	1.35617008400965	DDX3X	plus	test
chrX:41334424-41334474	0.41364488874271	2.0612993409348	-1.64765445219209	2.47494422967751	DDX3X	plus	test
chrX:41334474-41334524	1.20494862836692	1.68692708180168	-0.48197845343476	2.8918757101686	DDX3X	plus	test
chrX:41334524-41334574	1.92548157994098	0.354819036194716	1.57066254374626	2.28030061613569	DDX3X	plus	test
chrX:41334574-41334624	1.69768488305915	0.544043481719426	1.15364140133973	2.24172836477858	DDX3X	plus	test
chrX:41334624-41334674	0.844279110514934	1.27182221056617	-0.427543100051236	2.1161013210811	DDX3X	plus	test
chrX:41334674-41334724	0.509079850060275	1.13049229826081	-0.621412448200533	1.63957214832108	DDX3X	plus	test
chrX:41334724-41334774	-0.0430747719664234	0.951232651090248	-0.994307423056672	0.908157879123825	DDX3X	plus	test
chrX:41334774-41334824	-0.604691634428082	0.700380275353257	-1.30507190978134	0.0956886409251752	DDX3X	plus	test
chrX:41334824-41334874	-0.524796530624188	0.654461539841289	-1.17925807046548	0.129665009217101	DDX3X	plus	test
chrX:41334874-41334924	-0.069980342967711	1.53640553667438	-1.60638587964209	1.46642519370667	DDX3X	plus	test
chrX:41334924-41334974	0.112648195314183	1.82775651051108	-1.7151083151969	1.94040470582526	DDX3X	plus	test
chrX:41334974-41335024	0.754209914760543	2.0522619433877	-1.29805202862716	2.80647185814825	DDX3X	plus	test
chrX:41335024-41335074	2.20537825170107	0	2.20537825170107	2.20537825170107	DDX3X	plus	test
chrX:41335074-41335124	-1.03150750022393	0	-1.03150750022393	-1.03150750022393	DDX3X	plus	test
chrX:41335124-41335174	-1.3623603858967	0.467896638068701	-1.8302570239654	-0.894463747828	DDX3X	plus	test
chrX:41335174-41335224	-1.03942112042202	0.649871479227989	-1.68929259965001	-0.389549641194031	DDX3X	plus	test
chrX:41335224-41335274	-1.33517788626296	0.794634224767655	-2.12981211103062	-0.540543661495307	DDX3X	plus	test
chrX:41335274-41335324	-1.46912223004276	0.771194799346365	-2.24031702938912	-0.697927430696395	DDX3X	plus	test
chrX:41335324-41335374	-1.3579132842013	0.760102182436253	-2.11801546663755	-0.597811101765044	DDX3X	plus	test
chrX:41335374-41335424	-1.47014435913243	0.58268255387864	-2.05282691301107	-0.887461805253792	DDX3X	plus	test
chrX:41335424-41335474	-1.27003331316232	0.313440904852917	-1.58347421801524	-0.956592408309408	DDX3X	plus	test
chrX:41335474-41335524	-1.21105331696322	0.25574995201302	-1.46680326897624	-0.955303364950196	DDX3X	plus	test
chrX:41335524-41335574	-0.578823574573214	1.26544035424675	-1.84426392881997	0.686616779673538	DDX3X	plus	test
chrX:41335574-41335624	-0.49389317270113	1.25318863798433	-1.74708181068546	0.759295465283198	DDX3X	plus	test
chrX:41335624-41335674	-0.387076643635777	1.1626495488751	-1.54972619251088	0.775572905239327	DDX3X	plus	test
chrX:41335674-41335724	-0.481475906514591	1.27479638715513	-1.75627229366973	0.793320480640544	DDX3X	plus	test
chrX:41335724-41335774	-0.962046129635355	0.539291400654859	-1.50133753029021	-0.422754728980496	DDX3X	plus	test
chrX:41335774-41335824	-1.29669600682309	0.573513251597974	-1.87020925842106	-0.723182755225116	DDX3X	plus	test
chrX:41335824-41335874	-1.3803357549935	0.538099751569618	-1.91843550656312	-0.842236003423882	DDX3X	plus	test
chrX:41335874-41335924	-1.10019509705851	0.598305116301227	-1.69850021335973	-0.501889980757279	DDX3X	plus	test
chrX:41335924-41335974	-1.0192813955571	0.695038160546951	-1.71431955610405	-0.32424323501015	DDX3X	plus	test
chrX:41335974-41336024	-0.893405719709193	0.520111552043038	-1.41351727175223	-0.373294167666155	DDX3X	plus	test
chrX:41336024-41336074	-0.912010616572043	0.541780849314368	-1.45379146588641	-0.370229767257675	DDX3X	plus	test
chrX:41336074-41336124	-1.07635464796232	0.509646380841268	-1.58600102880358	-0.566708267121047	DDX3X	plus	test
chrX:41336124-41336174	-1.28731906898614	0.105745195678199	-1.39306426466434	-1.18157387330794	DDX3X	plus	test
chrX:41336174-41336224	-1.40673793133067	0.290369721885481	-1.69710765321615	-1.11636820944519	DDX3X	plus	test
chrX:41336224-41336274	-1.37615486784829	0.297157005245373	-1.67331187309367	-1.07899786260292	DDX3X	plus	test
chrX:41336274-41336324	-1.45201316013961	0.291454819220807	-1.74346797936042	-1.1605583409188	DDX3X	plus	test
chrX:41336324-41336374	-1.30597317016558	0.532185887214746	-1.83815905738032	-0.773787282950829	DDX3X	plus	test
chrX:41336374-41336424	-1.04164708604119	0.45114589821218	-1.49279298425337	-0.590501187829009	DDX3X	plus	test
chrX:41336424-41336474	-1.02348778561482	0.439593493691732	-1.46308127930655	-0.583894291923087	DDX3X	plus	test
chrX:41336474-41336524	-1.03900914671793	0.464721239854972	-1.5037303865729	-0.574287906862957	DDX3X	plus	test
chrX:41336524-41336574	-1.1820348242777	0.349110966636605	-1.5311457909143	-0.832923857641093	DDX3X	plus	test
chrX:41336574-41336624	-1.10240460981734	0.487072584749573	-1.58947719456691	-0.615332025067765	DDX3X	plus	test
chrX:41336624-41336674	-1.37293296366396	0.778908480496137	-2.1518414441601	-0.594024483167822	DDX3X	plus	test
chrX:41336674-41336724	-1.49526774214231	0.862740525747468	-2.35800826788978	-0.63252721639484	DDX3X	plus	test
chrX:41336724-41336774	-1.71717750237559	0.858436680404403	-2.57561418277999	-0.858740821971189	DDX3X	plus	test
chrX:41336774-41336824	-2.16474598412888	0.116124077247098	-2.28087006137598	-2.04862190688178	DDX3X	plus	test
chrX:41336824-41336874	-2.05364558107315	0.159669531921067	-2.21331511299421	-1.89397604915208	DDX3X	plus	test
chrX:41336874-41336924	-1.98161774980572	0.192928199770116	-2.17454594957583	-1.7886895500356	DDX3X	plus	test
chrX:41336924-41336974	-2.04514712355978	0.250671897224186	-2.29581902078396	-1.79447522633559	DDX3X	plus	test
chrX:41336974-41337024	-1.67085459540528	0.662378682682164	-2.33323327808744	-1.00847591272311	DDX3X	plus	test
chrX:41337024-41337074	-1.55463719255873	0.662079614372111	-2.21671680693084	-0.892557578186614	DDX3X	plus	test
chrX:41337074-41337124	-1.42353746732182	0.645710217044517	-2.06924768436634	-0.777827250277305	DDX3X	plus	test
chrX:41337124-41337174	-1.32192715807522	0.472247921259035	-1.79417507933426	-0.849679236816187	DDX3X	plus	test
chrX:41337174-41337224	-1.61473983361316	0.325517666886516	-1.94025750049967	-1.28922216672664	DDX3X	plus	test
chrX:41337224-41337274	-1.44314969281213	0.57482002166303	-2.01796971447516	-0.868329671149102	DDX3X	plus	test
chrX:41337274-41337324	-0.786193941453712	1.52589975989199	-2.3120937013457	0.739705818438276	DDX3X	plus	test
chrX:41337324-41337374	-0.419858475764196	1.6393123788119	-2.05917085457609	1.2194539030477	DDX3X	plus	test
chrX:41337374-41337424	0.3222357156808	1.43891188638965	-1.11667617070885	1.76114760207045	DDX3X	plus	test
chrX:41337424-41337474	1.33970006807685	0	1.33970006807685	1.33970006807685	DDX3X	plus	test
chrX:44871315-44871365	-1.97749692615654	0	-1.97749692615654	-1.97749692615654	KDM6A	plus	test
chrX:44871365-44871415	-1.79023142290887	0.264833414457478	-2.05506483736634	-1.52539800845139	KDM6A	plus	test
chrX:44871415-44871465	-1.83847354064774	0.205061635803475	-2.04353517645121	-1.63341190484426	KDM6A	plus	test
chrX:44871465-44871515	-1.73943157570966	0.259366072557912	-1.99879764826757	-1.48006550315174	KDM6A	plus	test
chrX:44871515-44871565	-1.47878764126155	0.416586561148053	-1.8953742024096	-1.0622010801135	KDM6A	plus	test
chrX:44871565-44871615	-1.3690928408221	0.43052479137489	-1.79961763219699	-0.938568049447213	KDM6A	plus	test
chrX:44871615-44871665	-1.41796964377343	0.51832532959046	-1.93629497336389	-0.899644314182965	KDM6A	plus	test
chrX:44871665-44871715	-1.21889859578635	0.643629817088318	-1.86252841287467	-0.575268778698034	KDM6A	plus	test
chrX:44871715-44871765	-1.1909046356564	0.662263588950804	-1.8531682246072	-0.528641046705596	KDM6A	plus	test
chrX:44871765-44871815	-1.30853221395662	0.696819450113924	-2.00535166407054	-0.611712763842694	KDM6A	plus	test
chrX:44871815-44871865	-1.2192390021259	0.567217545551109	-1.78645654767701	-0.652021456574787	KDM6A	plus	test
chrX:44871865-44871915	-1.53056885633432	0.483268307443879	-2.0138371637782	-1.04730054889044	KDM6A	plus	test
chrX:44871915-44871965	-1.67292101666683	0.214445440201781	-1.88736645686861	-1.45847557646505	KDM6A	plus	test
chrX:44871965-44872015	-1.2679115279365	0.862206739865527	-2.13011826780203	-0.405704788070976	KDM6A	plus	test
chrX:44872015-44872065	-1.07500397686479	0.795157714992853	-1.87016169185764	-0.279846261871936	KDM6A	plus	test
chrX:44872065-44872115	-0.923603433120086	0.627997354441918	-1.551600787562	-0.295606078678168	KDM6A	plus	test
chrX:44872115-44872165	-0.764095158888438	0.544762935660312	-1.30885809454875	-0.219332223228126	KDM6A	plus	test
chrX:44872165-44872215	-1.11168507757394	0.292206303085473	-1.40389138065941	-0.819478774488464	KDM6A	plus	test
chrX:44872215-44872265	-1.17217523513935	0.286833135832354	-1.4590083709717	-0.885342099306995	KDM6A	plus	test
chrX:44872265-44872315	-0.448651947488127	1.39896681480845	-1.84761876229657	0.950314867320321	KDM6A	plus	test
chrX:44872315-44872365	-0.31553072178945	1.38545436336589	-1.70098508515534	1.06992364157644	KDM6A	plus	test
chrX:44872365-44872415	-0.148744487999815	1.24345892723781	-1.39220341523763	1.094714439238	KDM6A	plus	test
chrX:44872415-44872465	0.227712850947061	1.00694467644606	-0.779231825498999	1.23465752739312	KDM6A	plus	test
chrX:44872465-44872515	-0.273612509363455	0.416546552510106	-0.690159061873561	0.14293404314665	KDM6A	plus	test
chrX:44872515-44872565	-0.412222343047517	0.480857374780739	-0.893079717828257	0.0686350317332221	KDM6A	plus	test
chrX:44872565-44872615	-0.443595368726351	0.512255151805456	-0.955850520531807	0.0686597830791048	KDM6A	plus	test
chrX:44872615-44872665	-0.678862754703405	0.247999099595118	-0.926861854298523	-0.430863655108287	KDM6A	plus	test
chrX:44872665-44872715	-0.819820621335525	0.0615823498017644	-0.881402971137289	-0.758238271533761	KDM6A	plus	test
chrX:44872715-44872765	-0.607156889471594	0.362334283628611	-0.969491173100205	-0.244822605842983	KDM6A	plus	test
chrX:44872765-44872815	0.323823558661853	0.954270892425891	-0.630447333764038	1.27809445108774	KDM6A	plus	test
chrX:44872815-44872865	0.717574813501742	0.959393881640703	-0.241819068138961	1.67696869514245	KDM6A	plus	test
chrX:44872865-44872915	1.00994923048491	0.977525248903953	0.0324239815809582	1.98747447938886	KDM6A	plus	test
chrX:44872915-44872965	1.57870814143663	0.430630716997755	1.14807742443888	2.00933885843439	KDM6A	plus	test
chrX:44872965-44873015	1.85953012563401	0.257806159458084	1.60172396617593	2.1173362850921	KDM6A	plus	test
chrX:44873015-44873065	1.8517995412717	0.272047918029834	1.57975162324187	2.12384745930154	KDM6A	plus	test
chrX:44873065-44873115	1.63003766214643	0.499864192746096	1.13017346940033	2.12990185489253	KDM6A	plus	test
chrX:44873115-44873165	1.43166234664799	0.501719556006039	0.929942790641949	1.93338190265403	KDM6A	plus	test
chrX:44873165-44873215	0.676953916866491	1.06815464833096	-0.391200731464471	1.74510856519745	KDM6A	plus	test
chrX:44873215-44873265	0.41122022724456	1.13478859983966	-0.723568372595099	1.54600882708422	KDM6A	plus	test
chrX:44873265-44873315	0.11681785840018	1.43368539225487	-1.31686753385469	1.55050325065505	KDM6A	plus	test
chrX:44873315-44873365	-0.896950804551337	0	-0.896950804551337	-0.896950804551337	KDM6A	plus	test
chrX:44873365-44873415	-0.290648561258468	0	-0.290648561258468	-0.290648561258468	KDM6A	plus	test
chrX:44873415-44873465	-0.0866377374788098	0.2885148738601	-0.37515261133891	0.20187713638129	KDM6A	plus	test
chrX:44873465-44873515	-0.138207131961318	0.22270748429528	-0.360914616256597	0.0845003523339621	KDM6A	plus	test
chrX:44873515-44873565	-0.194861088370083	0.2142531963538	-0.409114284723882	0.019392107983717	KDM6A	plus	test
chrX:44873565-44873615	-0.119943744587865	0.221852393079109	-0.341796137666974	0.101908648491244	KDM6A	plus	test
chrX:44873615-44873665	-0.187167420008331	0.15732900399842	-0.344496424006751	-0.0298384160099113	KDM6A	plus	test
chrX:44873665-44873715	-0.16910791970233	0.187541328620887	-0.356649248323218	0.0184334089185567	KDM6A	plus	test
chrX:44873715-44873765	-0.0712504007553071	0.113520640391838	-0.184771041147145	0.0422702396365306	KDM6A	plus	test
chrX:44873765-44873815	0.29968711190161	0.638105501584191	-0.338418389682581	0.9377926134858	KDM6A	plus	test
chrX:44873815-44873865	0.102246088721099	0.917329274334889	-0.81508318561379	1.01957536305599	KDM6A	plus	test
chrX:44873865-44873915	-0.113758965682869	0.748813093742404	-0.862572059425273	0.635054128059535	KDM6A	plus	test
chrX:44873915-44873965	-0.248476867001622	0.668138971060386	-0.916615838062008	0.419662104058764	KDM6A	plus	test
chrX:44873965-44874015	-0.547881497006098	0.0840874959176734	-0.631968992923772	-0.463794001088425	KDM6A	plus	test
chrX:44874015-44874065	-0.507333320780114	0.117503708097401	-0.624837028877515	-0.389829612682712	KDM6A	plus	test
chrX:44874065-44874115	-0.272859110474911	0.457916180044085	-0.730775290518996	0.185057069569174	KDM6A	plus	test
chrX:44874115-44874165	-0.369580957995278	0.587418264282759	-0.956999222278037	0.217837306287481	KDM6A	plus	test
chrX:44874165-44874215	-0.394306891903188	0.593794667780562	-0.98810155968375	0.199487775877374	KDM6A	plus	test
chrX:44874215-44874265	-0.325703281559865	0.610954097414201	-0.936657378974066	0.285250815854335	KDM6A	plus	test
