gene	orientation	type	log2	coords
KDM5C	minus	negative ctl	-1.25857656155755	chrX:53222910-53223109_shuff
KDM5C	minus	test	-1.64181708567852	chrX:53222960-53223159
KDM5C	minus	negative ctl	-0.873603394318665	chrX:53222960-53223159_shuff
KDM5C	minus	test	-0.0062571464320663	chrX:53223010-53223209
KDM5C	minus	negative ctl	-0.935917730980355	chrX:53223010-53223209_shuff
KDM5C	minus	test	-1.17072099538014	chrX:53223060-53223259
KDM5C	minus	negative ctl	-1.85773652007982	chrX:53223060-53223259_shuff
KDM5C	minus	test	-1.06730069124173	chrX:53223110-53223309
KDM5C	minus	negative ctl	-1.65978889141618	chrX:53223110-53223309_shuff
KDM5C	minus	test	-0.303315936565487	chrX:53223160-53223359
KDM5C	minus	negative ctl	-1.13671769110876	chrX:53223160-53223359_shuff
KDM5C	minus	test	1.14061430263069	chrX:53223210-53223409
KDM5C	minus	negative ctl	-0.0987434117844824	chrX:53223210-53223409_shuff
KDM5C	minus	test	-1.13492000350939	chrX:53223260-53223459
KDM5C	minus	negative ctl	0.28902838006627	chrX:53223260-53223459_shuff
KDM5C	minus	test	-0.803928745349792	chrX:53223310-53223509
KDM5C	minus	negative ctl	-0.107631978640044	chrX:53223310-53223509_shuff
KDM5C	minus	test	0.176033813019165	chrX:53223360-53223559
KDM5C	minus	negative ctl	-0.249407025498877	chrX:53223360-53223559_shuff
KDM5C	minus	test	-0.897016089164574	chrX:53223410-53223609
KDM5C	minus	negative ctl	-0.117290190109155	chrX:53223410-53223609_shuff
KDM5C	minus	test	-0.505305519211484	chrX:53223460-53223659
KDM5C	minus	negative ctl	-0.288708192532192	chrX:53223460-53223659_shuff
KDM5C	minus	test	-1.5888851991105	chrX:53223510-53223709
KDM5C	minus	negative ctl	-0.878677618147664	chrX:53223510-53223709_shuff
KDM5C	minus	test	-1.07538381742166	chrX:53223560-53223759
KDM5C	minus	negative ctl	0.0722535106038543	chrX:53223560-53223759_shuff
KDM5C	minus	test	-0.770077962542292	chrX:53223610-53223809
KDM5C	minus	negative ctl	1.67140911070048	chrX:53223610-53223809_shuff
KDM5C	minus	test	-0.00349295500047783	chrX:53223660-53223859
KDM5C	minus	negative ctl	0.497236593216354	chrX:53223660-53223859_shuff
KDM5C	minus	test	-0.241356009636167	chrX:53223710-53223909
KDM5C	minus	negative ctl	2.09607527999	chrX:53223710-53223909_shuff
KDM5C	minus	test	-0.235221067223758	chrX:53223760-53223959
KDM5C	minus	negative ctl	-1.10856836394637	chrX:53223760-53223959_shuff
KDM5C	minus	test	-0.102998793900051	chrX:53223810-53224009
KDM5C	minus	negative ctl	-0.0515558421108572	chrX:53223810-53224009_shuff
KDM5C	minus	test	-0.0190640773258249	chrX:53223860-53224059
KDM5C	minus	negative ctl	-0.841644998968775	chrX:53223860-53224059_shuff
KDM5C	minus	test	-0.637612477087603	chrX:53223910-53224109
KDM5C	minus	negative ctl	-0.378601431424702	chrX:53223910-53224109_shuff
KDM5C	minus	test	-0.0266224555488581	chrX:53223960-53224159
KDM5C	minus	negative ctl	-1.25731432285677	chrX:53223960-53224159_shuff
KDM5C	minus	test	0.631640451481348	chrX:53224010-53224209
KDM5C	minus	negative ctl	-1.63785891314465	chrX:53224010-53224209_shuff
KDM5C	minus	test	0.446229836844151	chrX:53224060-53224259
KDM5C	minus	negative ctl	-1.5417202181074	chrX:53224060-53224259_shuff
KDM5C	minus	test	-0.686483259041389	chrX:53224110-53224309
KDM5C	minus	negative ctl	-1.43300684323696	chrX:53224110-53224309_shuff
KDM5C	minus	test	-1.54484449336125	chrX:53224160-53224359
KDM5C	minus	negative ctl	0.167557127284483	chrX:53224160-53224359_shuff
KDM5C	minus	test	-0.82126850561025	chrX:53224210-53224409
KDM5C	minus	negative ctl	-1.1217997638782	chrX:53224210-53224409_shuff
KDM5C	minus	test	-0.717407147204552	chrX:53224260-53224459
KDM5C	minus	negative ctl	0.473809007251185	chrX:53224260-53224459_shuff
KDM5C	minus	test	-1.69745691173032	chrX:53224310-53224509
KDM5C	minus	negative ctl	-1.39817826775568	chrX:53224310-53224509_shuff
KDM5C	minus	test	-0.334042027316148	chrX:53224360-53224559
KDM5C	minus	negative ctl	-0.298443593078673	chrX:53224360-53224559_shuff
KDM5C	minus	test	-0.664861790259619	chrX:53224410-53224609
KDM5C	minus	negative ctl	-0.0416086314588556	chrX:53224410-53224609_shuff
KDM5C	minus	test	-1.26076195265348	chrX:53224460-53224659
KDM5C	minus	negative ctl	-0.647561450699567	chrX:53224460-53224659_shuff
KDM5C	minus	test	-0.567730746575086	chrX:53224510-53224709
KDM5C	minus	negative ctl	-0.0220944987051166	chrX:53224510-53224709_shuff
KDM5C	minus	test	-0.655282011126715	chrX:53224560-53224759
KDM5C	minus	negative ctl	0.332320206044515	chrX:53224560-53224759_shuff
KDM5C	minus	test	-0.197022628687119	chrX:53224610-53224809
KDM5C	minus	negative ctl	0.483901408106952	chrX:53224610-53224809_shuff
KDM5C	minus	test	0.355378084864235	chrX:53224660-53224859
KDM5C	minus	negative ctl	-0.0531355558747894	chrX:53224660-53224859_shuff
KDM5C	minus	test	-0.937855971330753	chrX:53224710-53224909
KDM5C	minus	negative ctl	-0.239724831873022	chrX:53224710-53224909_shuff
KDM5C	minus	test	-0.44055019798633	chrX:53224760-53224959
KDM5C	minus	negative ctl	-0.322576548635886	chrX:53224760-53224959_shuff
KDM5C	minus	test	-0.44902730761468	chrX:53224810-53225009
KDM5C	minus	negative ctl	0.67861577171338	chrX:53224810-53225009_shuff
KDM5C	minus	test	-0.275739595715752	chrX:53224860-53225059
KDM5C	minus	negative ctl	-0.327163798328583	chrX:53224860-53225059_shuff
KDM5C	minus	test	-0.509295176544932	chrX:53224910-53225109
KDM5C	minus	negative ctl	0.178895287591378	chrX:53224910-53225109_shuff
KDM5C	minus	test	-0.122090681964191	chrX:53224960-53225159
KDM5C	minus	negative ctl	1.52378462326382	chrX:53224960-53225159_shuff
KDM5C	minus	test	-0.156246164408222	chrX:53225010-53225209
KDM5C	minus	negative ctl	0.392662583809342	chrX:53225010-53225209_shuff
KDM5C	minus	test	0.655822553517726	chrX:53225060-53225259
KDM5C	minus	negative ctl	-0.973659881229484	chrX:53225060-53225259_shuff
KDM5C	minus	test	1.20610630900458	chrX:53225110-53225309
KDM5C	minus	negative ctl	-1.14383853394573	chrX:53225110-53225309_shuff
KDM5C	minus	test	1.3117547575357	chrX:53225160-53225359
KDM5C	minus	negative ctl	-0.646866820416386	chrX:53225160-53225359_shuff
KDM5C	minus	test	1.38441502175685	chrX:53225210-53225409
KDM5C	minus	negative ctl	-0.277527462471969	chrX:53225210-53225409_shuff
KDM5C	minus	test	0.986456094831171	chrX:53225260-53225459
KDM5C	minus	negative ctl	-0.84652537497357	chrX:53225260-53225459_shuff
KDM5C	minus	test	0.528876542354203	chrX:53225310-53225509
KDM5C	minus	negative ctl	-0.132230498179919	chrX:53225310-53225509_shuff
KDM5C	minus	test	1.29188866422704	chrX:53225360-53225559
KDM5C	minus	negative ctl	-1.1194464973042	chrX:53225360-53225559_shuff
KDM5C	minus	test	1.42469886437524	chrX:53225410-53225609
KDM5C	minus	negative ctl	-0.220666237506553	chrX:53225410-53225609_shuff
KDM5C	minus	test	1.75372109285004	chrX:53225460-53225659
KDM5C	minus	negative ctl	0.134007291928914	chrX:53225460-53225659_shuff
KDM5C	minus	test	-0.205828357461873	chrX:53225510-53225709
KDM5C	minus	negative ctl	-0.150582920822024	chrX:53225510-53225709_shuff
KDM5C	minus	test	-1.03023429801938	chrX:53225560-53225759
KDM5C	minus	negative ctl	-1.38081659409138	chrX:53225560-53225759_shuff
KDM5C	minus	test	-1.16822362164897	chrX:53225610-53225809
KDM5C	minus	negative ctl	-0.169497548882286	chrX:53225610-53225809_shuff
KDM5C	minus	test	-0.899972060415814	chrX:53225660-53225859
KDM5C	minus	negative ctl	0.476164904110437	chrX:53225660-53225859_shuff
KDM5C	minus	test	-0.706306681233374	chrX:53225710-53225909
KDM5C	minus	negative ctl	-0.438901862239566	chrX:53225710-53225909_shuff
KDM5C	minus	test	-1.40313627739923	chrX:53225760-53225959
KDM5C	minus	negative ctl	-0.778246657184234	chrX:53225760-53225959_shuff
KDM5C	minus	test	-2.35996405914709	chrX:53225810-53226009
KDM5C	minus	negative ctl	-1.0559632956448	chrX:53225810-53226009_shuff
KDM5C	minus	test	-2.2240089352825	chrX:53225860-53226059
KDM5C	minus	negative ctl	-0.865436381715844	chrX:53225860-53226059_shuff
RPS4X	minus	test	-0.66574340874512	chrX:72274227-72274426
RPS4X	minus	test	0.0283692267262965	chrX:72274277-72274476
RPS4X	minus	test	-0.398912292530568	chrX:72274327-72274526
RPS4X	minus	test	-0.126800508963646	chrX:72274377-72274576
RPS4X	minus	test	0.247944762392394	chrX:72274427-72274626
RPS4X	minus	test	-1.24345335042971	chrX:72274477-72274676
RPS4X	minus	test	-1.25589803937895	chrX:72274527-72274726
RPS4X	minus	test	-0.708093542887097	chrX:72274577-72274776
RPS4X	minus	test	1.15287839916242	chrX:72274627-72274826
RPS4X	minus	test	0.488767578385485	chrX:72274677-72274876
RPS4X	minus	test	0.476053176958746	chrX:72274727-72274926
RPS4X	minus	test	-1.34949233003179	chrX:72274777-72274976
RPS4X	minus	test	-2.02456649831696	chrX:72274827-72275026
RPS4X	minus	test	-2.2586658968598	chrX:72274877-72275076
RPS4X	minus	test	-2.61200183340857	chrX:72274927-72275126
RPS4X	minus	test	-0.89682553316653	chrX:72274977-72275176
RPS4X	minus	test	0.0904747250422667	chrX:72275027-72275226
RPS4X	minus	test	0.311712520401827	chrX:72275077-72275276
RPS4X	minus	test	-0.111071549116238	chrX:72275127-72275326
RPS4X	minus	test	-1.22610522462789	chrX:72275177-72275376
RPS4X	minus	test	-1.15920787609786	chrX:72275227-72275426
RPS4X	minus	test	-0.572314393478629	chrX:72275277-72275476
RPS4X	minus	test	-1.27959544918569	chrX:72275327-72275526
RPS4X	minus	test	-1.57628629199431	chrX:72275377-72275576
RPS4X	minus	test	-0.743030394777924	chrX:72275427-72275626
RPS4X	minus	test	-0.508631626871334	chrX:72275477-72275676
RPS4X	minus	test	-0.193205665264498	chrX:72275527-72275726
RPS4X	minus	test	-0.486553643446202	chrX:72275577-72275776
RPS4X	minus	test	-0.103943465520064	chrX:72275627-72275826
RPS4X	minus	test	-0.243937649434464	chrX:72275677-72275876
RPS4X	minus	test	-1.83871578937166	chrX:72275727-72275926
RPS4X	minus	test	-1.77295682684573	chrX:72275777-72275976
RPS4X	minus	test	-1.84400310796195	chrX:72275827-72276026
RPS4X	minus	test	-1.54008063394297	chrX:72275877-72276076
RPS4X	minus	test	-1.23782771642774	chrX:72275927-72276126
RPS4X	minus	test	-0.961144219438624	chrX:72275977-72276176
RPS4X	minus	test	-1.36815855511488	chrX:72276027-72276226
RPS4X	minus	test	-0.644768420929742	chrX:72276077-72276276
RPS4X	minus	test	-0.287874843047681	chrX:72276127-72276326
RPS4X	minus	test	0.377024321698171	chrX:72276177-72276376
RPS4X	minus	test	0.158717392517071	chrX:72276227-72276426
RPS4X	minus	test	-1.14676294056949	chrX:72276277-72276476
RPS4X	minus	test	-1.01818928722304	chrX:72276327-72276526
RPS4X	minus	test	-1.46755538072064	chrX:72276377-72276576
RPS4X	minus	test	-2.20700560371018	chrX:72276427-72276626
RPS4X	minus	test	-2.60596939682895	chrX:72276477-72276676
RPS4X	minus	test	-2.03844885663934	chrX:72276527-72276726
RPS4X	minus	test	-2.55256894888664	chrX:72276577-72276776
RPS4X	minus	test	-0.338977427393834	chrX:72276627-72276826
RPS4X	minus	test	-1.26819781145012	chrX:72276677-72276876
RPS4X	minus	test	-1.1441890887379	chrX:72276727-72276926
RPS4X	minus	test	-0.805850802793961	chrX:72276777-72276976
RPS4X	minus	test	-1.13228305192172	chrX:72276827-72277026
RPS4X	minus	test	-1.19707972136546	chrX:72276877-72277076
RPS4X	minus	test	-1.63699925184613	chrX:72276927-72277126
RPS4X	minus	test	-0.666986751992754	chrX:72276977-72277176
RPS4X	minus	test	-1.98241101462737	chrX:72277027-72277226
RPS4X	minus	test	0.302516487762849	chrX:72277077-72277276
RPS4X	minus	test	1.81886862316618	chrX:72277127-72277326
RPS4X	minus	test	2.06936059168315	chrX:72277177-72277376
RPS4X	minus	test	1.76071677931674	chrX:72277227-72277426
RPS4X	minus	test	1.78194518901545	chrX:72277277-72277476
RPS4X	minus	test	1.14075793516684	chrX:72277327-72277526
RPS4X	minus	test	1.04065409845148	chrX:72277377-72277576
RPS4X	minus	test	-0.175665260531523	chrX:72277427-72277626
USP9Y	plus	test	-0.599023979410356	chrY:12661431-12661630
USP9Y	plus	test	-0.148287426752662	chrY:12661481-12661680
USP9Y	plus	test	-0.441499419820178	chrY:12661531-12661730
USP9Y	plus	test	-0.165728419506075	chrY:12661581-12661780
USP9Y	plus	test	-0.285235079346149	chrY:12661631-12661830
USP9Y	plus	test	-0.469765389069301	chrY:12661681-12661880
USP9Y	plus	test	-0.716271091409425	chrY:12661731-12661930
USP9Y	plus	test	-1.22105727655755	chrY:12661781-12661980
USP9Y	plus	test	-0.996797685160106	chrY:12661831-12662030
USP9Y	plus	test	-0.49485392403334	chrY:12661881-12662080
USP9Y	plus	test	-1.05564839482618	chrY:12661931-12662130
USP9Y	plus	test	-1.26387086629257	chrY:12661981-12662180
USP9Y	plus	test	1.40988759391099	chrY:12662031-12662230
USP9Y	plus	test	0.707044586834847	chrY:12662081-12662280
USP9Y	plus	test	1.76577708903938	chrY:12662131-12662330
USP9Y	plus	test	0.781088284614198	chrY:12662281-12662480
USP9Y	plus	test	0.303322400783837	chrY:12662331-12662530
USP9Y	plus	test	0.0397026968947341	chrY:12662381-12662580
USP9Y	plus	test	-0.432678851964545	chrY:12662431-12662630
USP9Y	plus	test	-0.0828276861968665	chrY:12662481-12662680
USP9Y	plus	test	-0.455042405609601	chrY:12662531-12662730
USP9Y	plus	test	-0.344218061015087	chrY:12662581-12662780
USP9Y	plus	test	-0.215560367263157	chrY:12662631-12662830
USP9Y	plus	test	-0.447871668892231	chrY:12662681-12662880
USP9Y	plus	test	-1.46428545416864	chrY:12662731-12662930
USP9Y	plus	test	-1.47892100724576	chrY:12662781-12662980
USP9Y	plus	test	-0.921484994296263	chrY:12662831-12663030
USP9Y	plus	test	-1.62867308598317	chrY:12662881-12663080
USP9Y	plus	test	0.217111066969957	chrY:12662931-12663130
USP9Y	plus	test	-0.0535568211123601	chrY:12662981-12663180
USP9Y	plus	test	-0.560232211472262	chrY:12663031-12663230
USP9Y	plus	test	-0.171617244869196	chrY:12663081-12663280
USP9Y	plus	test	-1.22142670051053	chrY:12663131-12663330
USP9Y	plus	test	-0.999525295988891	chrY:12663181-12663380
USP9Y	plus	test	-0.864848618719188	chrY:12663231-12663430
USP9Y	plus	test	-1.02360452047588	chrY:12663281-12663480
USP9Y	plus	test	-1.31377144098751	chrY:12663331-12663530
USP9Y	plus	test	-0.642047351542227	chrY:12663381-12663580
USP9Y	plus	test	-0.537083654574665	chrY:12663431-12663630
USP9Y	plus	test	-0.830263535869197	chrY:12663481-12663680
USP9Y	plus	test	-0.910765966819363	chrY:12663531-12663730
USP9Y	plus	test	-1.23887006116549	chrY:12663581-12663780
USP9Y	plus	test	-2.30760610392015	chrY:12663631-12663830
USP9Y	plus	test	-1.91701741000607	chrY:12663681-12663880
USP9Y	plus	test	0.031124677853778	chrY:12663731-12663930
USP9Y	plus	test	0.173995722796388	chrY:12663781-12663980
DDX3Y	plus	test	0.0533008944659658	chrY:12904115-12904314
DDX3Y	plus	test	-0.395220086588745	chrY:12904165-12904364
DDX3Y	plus	test	0.0971843492942075	chrY:12904215-12904414
DDX3Y	plus	test	0.0478483055250295	chrY:12904265-12904464
DDX3Y	plus	test	-0.666951895642187	chrY:12904315-12904514
DDX3Y	plus	test	-1.54425920649204	chrY:12904365-12904564
DDX3Y	plus	test	-1.41183203996307	chrY:12904415-12904614
DDX3Y	plus	test	0.340651107612785	chrY:12904465-12904664
DDX3Y	plus	test	1.61039118323258	chrY:12904515-12904714
DDX3Y	plus	test	1.32010746907138	chrY:12904565-12904764
DDX3Y	plus	test	2.25848052629793	chrY:12904615-12904814
DDX3Y	plus	test	2.177146417278	chrY:12904665-12904864
DDX3Y	plus	test	1.37589459688695	chrY:12904715-12904914
DDX3Y	plus	test	1.38409589266056	chrY:12904765-12904964
DDX3Y	plus	test	-0.915146452616512	chrY:12904815-12905014
DDX3Y	plus	test	-0.730303901266171	chrY:12904865-12905064
DDX3Y	plus	test	-0.815817483706812	chrY:12904915-12905114
DDX3Y	plus	test	-1.02251714419358	chrY:12904965-12905164
DDX3Y	plus	test	-0.790897552540466	chrY:12905015-12905214
DDX3Y	plus	test	-0.852121144825854	chrY:12905065-12905264
DDX3Y	plus	test	0.237567771094908	chrY:12905115-12905314
DDX3Y	plus	test	0.916072808563716	chrY:12905165-12905364
DDX3Y	plus	test	0.651554921897286	chrY:12905215-12905414
DDX3Y	plus	test	-0.159597254784475	chrY:12905265-12905464
DDX3Y	plus	test	-0.633789574734549	chrY:12905315-12905514
DDX3Y	plus	test	0.599370727469348	chrY:12905365-12905564
DDX3Y	plus	test	-0.307033405630151	chrY:12905415-12905614
DDX3Y	plus	test	0.096162524984703	chrY:12905465-12905664
DDX3Y	plus	test	0.728188992453317	chrY:12905515-12905714
DDX3Y	plus	test	0.879049957462336	chrY:12905565-12905764
DDX3Y	plus	test	0.535640174033273	chrY:12905615-12905814
DDX3Y	plus	test	0.526374828695661	chrY:12905665-12905864
DDX3Y	plus	test	-1.9616949824558	chrY:12905715-12905914
DDX3Y	plus	test	-0.049176895224807	chrY:12905765-12905964
DDX3Y	plus	test	-1.09836769587729	chrY:12905815-12906014
DDX3Y	plus	test	-0.413215784371489	chrY:12905865-12906064
DDX3Y	plus	test	0.541169427547602	chrY:12905915-12906114
DDX3Y	plus	test	-0.944865293545144	chrY:12905965-12906164
DDX3Y	plus	test	-1.2387775389153	chrY:12906015-12906214
DDX3Y	plus	test	-0.710411027242868	chrY:12906065-12906264
DDX3Y	plus	test	-1.09979072908306	chrY:12906115-12906314
DDX3Y	plus	test	-1.09643584478189	chrY:12906165-12906364
DDX3Y	plus	test	0.414841412064802	chrY:12906215-12906414
DDX3Y	plus	test	-0.451013492634355	chrY:12906265-12906464
DDX3Y	plus	test	-1.46313701671339	chrY:12906315-12906514
DDX3Y	plus	test	-0.623325870174719	chrY:12906365-12906564
DDX3Y	plus	test	-0.255770906014004	chrY:12906415-12906614
DDX3Y	plus	test	-1.84388523306077	chrY:12906465-12906664
DDX3Y	plus	test	-1.82339625296307	chrY:12906515-12906714
DDX3Y	plus	test	-0.20413143673651	chrY:12906565-12906764
DDX3Y	plus	test	-0.749791284076195	chrY:12906615-12906814
DDX3Y	plus	test	-1.20936431280075	chrY:12906665-12906864
DDX3Y	plus	test	-1.51248888255095	chrY:12906715-12906914
DDX3Y	plus	test	-1.63768661542832	chrY:12906765-12906964
DDX3Y	plus	test	-1.0410405052601	chrY:12906815-12907014
DDX3Y	plus	test	-0.224949872845966	chrY:12906865-12907064
DDX3Y	plus	test	-1.41458281272799	chrY:12906915-12907114
DDX3Y	plus	test	-0.0898747986970249	chrY:12906965-12907164
DDX3Y	plus	test	-0.419163516065026	chrY:12907015-12907214
DDX3Y	plus	test	-0.331437099920877	chrY:12907065-12907264
DDX3Y	plus	test	-0.169741316955081	chrY:12907115-12907314
UTY	minus	test	-0.405644269334176	chrY:13477062-13477261
UTY	minus	test	-0.431135886713916	chrY:13477112-13477311
UTY	minus	test	-0.989923450043544	chrY:13477162-13477361
UTY	minus	test	-0.80054563192752	chrY:13477212-13477411
UTY	minus	test	-0.394405656955437	chrY:13477262-13477461
UTY	minus	test	-0.00288487018964594	chrY:13477312-13477511
UTY	minus	test	0.0604357275870079	chrY:13477362-13477561
UTY	minus	test	-0.00806234952451804	chrY:13477412-13477611
UTY	minus	test	-1.79970738507933	chrY:13477462-13477661
UTY	minus	test	-1.77682012197704	chrY:13477512-13477711
UTY	minus	test	-0.457816871721299	chrY:13477562-13477761
UTY	minus	test	-2.08868451640526	chrY:13477612-13477811
UTY	minus	test	-1.84616809265411	chrY:13477662-13477861
UTY	minus	test	-1.85466671783169	chrY:13477712-13477911
UTY	minus	test	-2.21906340328973	chrY:13477762-13477961
UTY	minus	test	-1.91359190033309	chrY:13477812-13478011
UTY	minus	test	-1.22174576848706	chrY:13477862-13478061
UTY	minus	test	-1.5429519543434	chrY:13477912-13478111
UTY	minus	test	-1.57386904198862	chrY:13477962-13478161
UTY	minus	test	-1.07084081987528	chrY:13478012-13478211
UTY	minus	test	-0.39833061147714	chrY:13478062-13478261
UTY	minus	test	-0.0178840713877983	chrY:13478112-13478311
UTY	minus	test	-0.920778027574736	chrY:13478162-13478361
UTY	minus	test	-0.334438342265603	chrY:13478212-13478411
UTY	minus	test	-0.000843218702362044	chrY:13478262-13478461
UTY	minus	test	0.612948168536009	chrY:13478312-13478511
UTY	minus	test	-0.645216481850343	chrY:13478362-13478561
UTY	minus	test	-0.307000342591605	chrY:13478412-13478611
UTY	minus	test	0.677112957235365	chrY:13478462-13478661
UTY	minus	test	0.373883161750226	chrY:13478512-13478711
UTY	minus	test	-0.280999360891152	chrY:13478562-13478761
UTY	minus	test	0.0538429187539715	chrY:13478612-13478811
UTY	minus	test	0.00895797879358299	chrY:13478662-13478861
UTY	minus	test	-0.252090940565829	chrY:13478712-13478911
UTY	minus	test	-1.68272308497089	chrY:13478762-13478961
UTY	minus	test	-1.86028819400153	chrY:13478812-13479011
UTY	minus	test	-0.605541873934704	chrY:13478862-13479061
UTY	minus	test	-0.199804754823816	chrY:13478912-13479111
UTY	minus	test	-1.12877493215699	chrY:13478962-13479161
UTY	minus	test	-1.14785310768853	chrY:13479012-13479211
UTY	minus	test	-0.866784028252346	chrY:13479062-13479261
UTY	minus	test	-0.2997337530924	chrY:13479112-13479311
UTY	minus	test	-0.0342392927373924	chrY:13479162-13479361
UTY	minus	test	-0.081381143329852	chrY:13479212-13479411
UTY	minus	test	0.691286088696402	chrY:13479262-13479461
UTY	minus	test	0.483156891560165	chrY:13479312-13479511
UTY	minus	test	-0.258604751768887	chrY:13479362-13479561
UTY	minus	test	-0.946779561006512	chrY:13479412-13479611
UTY	minus	test	-0.241755497443962	chrY:13479462-13479661
UTY	minus	test	0.471621067137906	chrY:13479512-13479711
UTY	minus	test	-0.0251616151294336	chrY:13479562-13479761
UTY	minus	test	-0.262882137200364	chrY:13479612-13479811
UTY	minus	test	-0.343510550881663	chrY:13479662-13479861
UTY	minus	test	-0.38341827074885	chrY:13479712-13479911
UTY	minus	test	-0.960634637370565	chrY:13479762-13479961
UTY	minus	test	-1.77756663414481	chrY:13479812-13480011
UTY	minus	test	0.129006838792012	chrY:13479862-13480061
UTY	minus	test	0.69046614872136	chrY:13479912-13480111
UTY	minus	test	1.58806946314106	chrY:13479962-13480161
UTY	minus	test	1.52682726711614	chrY:13480012-13480211
UTY	minus	test	0.860369704952367	chrY:13480062-13480261
UTY	minus	test	-0.545299617089233	chrY:13480112-13480311
UTY	minus	test	-0.4482785853565	chrY:13480162-13480361
UTY	minus	test	-1.08284762026495	chrY:13480212-13480411
UTY	minus	test	-0.103416351374776	chrY:13480262-13480461
UTY	minus	test	-1.04506704798329	chrY:13480312-13480511
UTY	minus	test	-0.860495737743207	chrY:13480362-13480561
TMSB4Y	plus	test	-1.17771700007312	chrY:13703487-13703686
TMSB4Y	plus	test	-0.984570818341488	chrY:13703537-13703736
TMSB4Y	plus	test	-0.0086646650217385	chrY:13703587-13703786
TMSB4Y	plus	test	-0.379054274645893	chrY:13703637-13703836
TMSB4Y	plus	test	-0.0685134323048012	chrY:13703687-13703886
TMSB4Y	plus	test	-0.00910602196112531	chrY:13703737-13703936
TMSB4Y	plus	test	0.0134774417018725	chrY:13703787-13703986
TMSB4Y	plus	test	0.434915651838879	chrY:13703837-13704036
TMSB4Y	plus	test	0.0611702531290302	chrY:13703887-13704086
TMSB4Y	plus	test	-0.241047042629634	chrY:13703937-13704136
TMSB4Y	plus	test	-0.687153834480504	chrY:13703987-13704186
TMSB4Y	plus	test	-1.11860157999793	chrY:13704037-13704236
TMSB4Y	plus	test	-1.04520254899815	chrY:13704087-13704286
TMSB4Y	plus	test	-0.433461573545618	chrY:13704137-13704336
TMSB4Y	plus	test	-0.67732317970804	chrY:13704187-13704386
TMSB4Y	plus	test	-0.0784917148667074	chrY:13704237-13704436
TMSB4Y	plus	test	-0.70085519571232	chrY:13704287-13704486
TMSB4Y	plus	test	-0.0880377835768207	chrY:13704337-13704536
TMSB4Y	plus	test	-0.401721008598988	chrY:13704387-13704586
TMSB4Y	plus	test	-0.424990901537612	chrY:13704437-13704636
TMSB4Y	plus	test	-1.21599618507783	chrY:13704487-13704686
TMSB4Y	plus	test	-1.14542745797482	chrY:13704537-13704736
TMSB4Y	plus	test	-0.533824023690631	chrY:13704587-13704786
TMSB4Y	plus	test	-0.216889059380304	chrY:13704637-13704836
TMSB4Y	plus	test	-0.644115014049882	chrY:13704687-13704886
TMSB4Y	plus	test	-2.06232223596179	chrY:13704737-13704936
TXLNGY	plus	test	-1.91874469623542	chrY:19566258-19566457
TXLNGY	plus	test	-1.53356425052315	chrY:19566308-19566507
TXLNGY	plus	test	0.17601070142481	chrY:19566358-19566557
TXLNGY	plus	test	-0.437902530243264	chrY:19566408-19566607
TXLNGY	plus	test	-1.08116038411793	chrY:19566458-19566657
TXLNGY	plus	test	-0.265032979141751	chrY:19566508-19566707
TXLNGY	plus	test	-0.697134133440444	chrY:19566558-19566757
TXLNGY	plus	test	-0.583038383182597	chrY:19566608-19566807
TXLNGY	plus	test	-0.786775197130709	chrY:19566658-19566857
TXLNGY	plus	test	-1.37050673788284	chrY:19566708-19566907
TXLNGY	plus	test	-1.73371916395681	chrY:19566758-19566957
TXLNGY	plus	test	-1.1543637172231	chrY:19566808-19567007
TXLNGY	plus	test	-0.0562573811479355	chrY:19566858-19567057
TXLNGY	plus	test	-0.371803763562812	chrY:19566908-19567107
TXLNGY	plus	test	0.600902283733824	chrY:19566958-19567157
TXLNGY	plus	test	0.179477243925828	chrY:19567008-19567207
TXLNGY	plus	test	-0.784775322617726	chrY:19567058-19567257
TXLNGY	plus	test	1.43771885125357	chrY:19567108-19567307
TXLNGY	plus	test	1.53600833468535	chrY:19567158-19567357
TXLNGY	plus	test	1.3120516771502	chrY:19567208-19567407
TXLNGY	plus	test	1.7498835327477	chrY:19567258-19567457
TXLNGY	plus	test	-0.387706799639336	chrY:19567308-19567507
TXLNGY	plus	test	-0.237609598439042	chrY:19567358-19567557
TXLNGY	plus	test	-0.522293886279961	chrY:19567408-19567607
TXLNGY	plus	test	-1.19954853622838	chrY:19567458-19567657
TXLNGY	plus	test	-1.10329498498427	chrY:19567508-19567707
TXLNGY	plus	test	-1.9081574188133	chrY:19567558-19567757
TXLNGY	plus	test	-0.451276989083323	chrY:19567608-19567807
TXLNGY	plus	test	0.0944920268186475	chrY:19567658-19567857
TXLNGY	plus	test	-0.00227992325294399	chrY:19567708-19567907
TXLNGY	plus	test	0.0144275800832956	chrY:19567758-19567957
TXLNGY	plus	test	-0.0714223925469733	chrY:19567808-19568007
TXLNGY	plus	test	-0.573879318711752	chrY:19567858-19568057
TXLNGY	plus	test	-0.751606646580527	chrY:19567908-19568107
TXLNGY	plus	test	-0.806280869815837	chrY:19567958-19568157
TXLNGY	plus	test	-0.906647655068916	chrY:19568008-19568207
TXLNGY	plus	test	-1.17201142183649	chrY:19568058-19568257
TXLNGY	plus	test	-0.335550973546934	chrY:19568108-19568307
TXLNGY	plus	test	-0.490259098611308	chrY:19568158-19568357
