coords	log2	sd	lower_val	upper_val	gene	orientation	type
chrX:41085951-41086001	-0.0315691591123375	0.242088947770123	-0.27365810688246	0.210519788657785	USP9X	plus	test
chrX:41086001-41086051	-0.0456406741147811	0.233379124507209	-0.27901979862199	0.187738450392428	USP9X	plus	test
chrX:41086051-41086101	-0.125226394282247	0.175235778567762	-0.300462172850009	0.0500093842855149	USP9X	plus	test
chrX:41086101-41086151	-0.286937471078359	0.318692864161284	-0.605630335239643	0.0317553930829249	USP9X	plus	test
chrX:41086151-41086201	-0.487455453016059	0.551430403036205	-1.03888585605226	0.063974950020146	USP9X	plus	test
chrX:41086201-41086251	-0.605578299774487	0.438866207352837	-1.04444450712732	-0.16671209242165	USP9X	plus	test
chrX:41086251-41086301	-0.307662054026293	0.960899508775495	-1.26856156280179	0.653237454749201	USP9X	plus	test
chrX:41086301-41086351	0.163159904318149	1.15116940511144	-0.988009500793296	1.31432930942959	USP9X	plus	test
chrX:41086351-41086401	0.606532692983647	0.899060576670354	-0.292527883686706	1.505593269654	USP9X	plus	test
chrX:41086401-41086451	1.12423750944782	0.0922506320003232	1.03198687744749	1.21648814144814	USP9X	plus	test
chrX:41086451-41086501	0.641167183200606	0.775415238959125	-0.134248055758519	1.41658242215973	USP9X	plus	test
chrX:41086501-41086551	-0.107720711397345	0.28367217827833	-0.391392889675675	0.175951466880986	USP9X	plus	test
chrX:41086551-41086601	-0.295370174030807	0.381931819628147	-0.677301993658953	0.0865616455973403	USP9X	plus	test
chrX:41086601-41086651	-0.46831944197192	0.46571852051976	-0.93403796249168	-0.00260092145216079	USP9X	plus	test
chrX:41086651-41086701	-0.795231112659336	0.393900174012685	-1.18913128667202	-0.401330938646651	USP9X	plus	test
chrX:41086701-41086751	-0.948400177033155	0.22386587295246	-1.17226604998562	-0.724534304080695	USP9X	plus	test
chrX:41086751-41086801	-1.21567546695944	0.371364834044305	-1.58704030100375	-0.844310632915137	USP9X	plus	test
chrX:41086801-41086851	-1.27785611861431	0.339834469692272	-1.61769058830658	-0.938021648922041	USP9X	plus	test
chrX:41086851-41086901	-1.45155111002668	0.454919394787795	-1.90647050481447	-0.996631715238885	USP9X	plus	test
chrX:41086901-41086951	-1.6940335475109	0.314749169273326	-2.00878271678422	-1.37928437823757	USP9X	plus	test
chrX:41086951-41087001	-1.63344377528948	0.326131440371935	-1.95957521566141	-1.30731233491754	USP9X	plus	test
chrX:41087001-41087051	-1.48356332307398	0.595913708125923	-2.0794770311999	-0.887649614948057	USP9X	plus	test
chrX:41087051-41087101	-1.50755038616454	0.62021271277264	-2.12776309893718	-0.887337673391903	USP9X	plus	test
chrX:41087101-41087151	-1.17169012279414	0.701799124556738	-1.87348924735088	-0.469890998237402	USP9X	plus	test
chrX:41087151-41087201	-1.03969967187997	0.669001056304315	-1.70870072818428	-0.370698615575652	USP9X	plus	test
chrX:41087201-41087251	-1.08986946534736	0.635350512759495	-1.72521997810685	-0.454518952587862	USP9X	plus	test
chrX:41087251-41087301	-0.925706611623202	0.332611896418937	-1.25831850804214	-0.593094715204266	USP9X	plus	test
chrX:41087301-41087351	-0.97145708586124	0.269922246186871	-1.24137933204811	-0.701534839674369	USP9X	plus	test
chrX:41087351-41087401	-1.04056450962665	0.302640657474715	-1.34320516710137	-0.737923852151939	USP9X	plus	test
chrX:41087401-41087451	-1.09634230630885	0.27159656645826	-1.36793887276711	-0.824745739850594	USP9X	plus	test
chrX:41087451-41087501	-0.766167450427659	0.536185758506151	-1.30235320893381	-0.229981691921509	USP9X	plus	test
chrX:41087501-41087551	-0.685244561255179	0.56691414811094	-1.25215870936612	-0.118330413144238	USP9X	plus	test
chrX:41087551-41087601	-0.339529447562975	0.531615046191329	-0.871144493754304	0.192085598628354	USP9X	plus	test
chrX:41087601-41087651	-0.283674871990327	0.433311696601538	-0.716986568591864	0.149636824611211	USP9X	plus	test
chrX:41087651-41087701	-0.406287368430642	0.405399690095939	-0.81168705852658	-0.000887678334702768	USP9X	plus	test
chrX:41087701-41087751	-0.482880019286294	0.433492537393152	-0.916372556679446	-0.0493874818931416	USP9X	plus	test
chrX:41087751-41087801	-0.788806080853557	0.237895156493751	-1.02670123734731	-0.550910924359806	USP9X	plus	test
chrX:41087801-41087851	-1.09343810991571	0.683180868843063	-1.77661897875877	-0.410257241072643	USP9X	plus	test
chrX:41087851-41087901	-0.941532027566108	0.889882955424471	-1.83141498299058	-0.0516490721416369	USP9X	plus	test
chrX:41087901-41087951	-0.736930517088008	1.0411259449093	-1.77805646199731	0.30419542782129	USP9X	plus	test
chrX:41087951-41088001	-0.488570767762654	1.04833610792857	-1.53690687569123	0.559765340165919	USP9X	plus	test
chrX:41088001-41088051	-0.0722635060138992	0.230178492651189	-0.302441998665088	0.157914986637289	USP9X	plus	test
chrX:41088051-41088101	-0.202394402513203	0.254463717102209	-0.456858119615412	0.0520693145890066	USP9X	plus	test
chrX:41088101-41088151	-0.401815765027006	0.245404655510729	-0.647220420537735	-0.156411109516278	USP9X	plus	test
chrX:41088151-41088201	-0.65512131575895	0.329348851309809	-0.984470167068759	-0.325772464449142	USP9X	plus	test
chrX:41088201-41088251	-0.666210471354945	0.317999650344547	-0.984210121699493	-0.348210821010398	USP9X	plus	test
chrX:41088251-41088301	-0.850052176865649	0.348214034603649	-1.1982662114693	-0.501838142262	USP9X	plus	test
chrX:41088301-41088351	-1.18383679797523	0.653150577288687	-1.83698737526392	-0.530686220686544	USP9X	plus	test
chrX:41088351-41088401	-1.40511552832041	0.759494385618314	-2.16460991393873	-0.645621142702097	USP9X	plus	test
chrX:41088401-41088451	-1.7282642624792	0.39753473213964	-2.12579899461884	-1.33072953033956	USP9X	plus	test
chrX:41088451-41088501	-1.88873844342346	0.144241013070966	-2.03297945649443	-1.7444974303525	USP9X	plus	test
chrX:41088501-41088551	-1.84246091706181	0.135493719783194	-1.977954636845	-1.70696719727862	USP9X	plus	test
chrX:41088551-41088601	-1.76788088557797	0.0578274123974983	-1.82570829797547	-1.71005347318047	USP9X	plus	test
chrX:41088601-41088651	-1.80877104102271	0	-1.80877104102271	-1.80877104102271	USP9X	plus	test
chrX:41330524-41330574	-0.187283569791783	0	-0.187283569791783	-0.187283569791783	DDX3X	plus	test
chrX:41330574-41330624	-0.323060449913993	0.192017505325535	-0.515077955239527	-0.131042944588458	DDX3X	plus	test
chrX:41330624-41330674	-0.551909239386474	0.418987668678663	-0.970896908065137	-0.132921570707811	DDX3X	plus	test
chrX:41330674-41330724	-0.580912135677585	0.346984797423382	-0.927896933100967	-0.233927338254203	DDX3X	plus	test
chrX:41330724-41330774	-0.318506732236574	0.819307959822734	-1.13781469205931	0.500801227586159	DDX3X	plus	test
chrX:41330774-41330824	-0.406203955777342	0.85723179784827	-1.26343575362561	0.451027842070928	DDX3X	plus	test
chrX:41330824-41330874	-0.386910017740261	0.839815455667523	-1.22672547340778	0.452905437927262	DDX3X	plus	test
chrX:41330874-41330924	-0.095843718182396	0.908875290712037	-1.00471900889443	0.813031572529641	DDX3X	plus	test
chrX:41330924-41330974	-0.242859366745331	0.732708306589213	-0.975567673334544	0.489848939843882	DDX3X	plus	test
chrX:41330974-41331024	0.0562509598959327	0.665327407816605	-0.609076447920673	0.721578367712538	DDX3X	plus	test
chrX:41331024-41331074	0.263198911651243	0.261448129801253	0.00175078184999017	0.524647041452496	DDX3X	plus	test
chrX:41331074-41331124	-0.0125400685137432	0.448386314271675	-0.460926382785419	0.435846245757932	DDX3X	plus	test
chrX:41331124-41331174	-0.196040801112054	0.442031003858102	-0.638071804970156	0.245990202746048	DDX3X	plus	test
chrX:41331174-41331224	-0.59396563306511	0.458563573145416	-1.05252920621053	-0.135402059919694	DDX3X	plus	test
chrX:41331224-41331274	-0.823393578484681	0.348504749220241	-1.17189832770492	-0.474888829264441	DDX3X	plus	test
chrX:41331274-41331324	-0.81775182842399	0.353333116254982	-1.17108494467897	-0.464418712169008	DDX3X	plus	test
chrX:41331324-41331374	-1.04681222320273	0.340628467743194	-1.38744069094592	-0.706183755459534	DDX3X	plus	test
chrX:41331374-41331424	-0.903144216176909	0.37152392242677	-1.27466813860368	-0.53162029375014	DDX3X	plus	test
chrX:41331424-41331474	-0.960128123979241	0.411257838602243	-1.37138596258148	-0.548870285376998	DDX3X	plus	test
chrX:41331474-41331524	-1.12442369610875	0.335163899089701	-1.45958759519846	-0.789259797019053	DDX3X	plus	test
chrX:41331524-41331574	-0.877086490986017	0.437180594454485	-1.3142670854405	-0.439905896531533	DDX3X	plus	test
chrX:41331574-41331624	-0.613832441362454	0.801028124869543	-1.414860566232	0.187195683507089	DDX3X	plus	test
chrX:41331624-41331674	-0.463133156345131	0.690448135746283	-1.15358129209141	0.227314979401153	DDX3X	plus	test
chrX:41331674-41331724	-0.334927288024076	0.525784307681465	-0.860711595705541	0.190857019657389	DDX3X	plus	test
chrX:41331724-41331774	-0.42731690587768	0.56861957070561	-0.99593647658329	0.141302664827931	DDX3X	plus	test
chrX:41331774-41331824	-0.816920349098475	0.217404819234911	-1.03432516833339	-0.599515529863564	DDX3X	plus	test
chrX:41331824-41331874	-0.917533453616291	0.205665459584377	-1.12319891320067	-0.711867994031915	DDX3X	plus	test
chrX:41331874-41331924	-0.878149737035879	0.261468249690119	-1.139617986726	-0.61668148734576	DDX3X	plus	test
chrX:41331924-41331974	-1.02592079525114	0.328096562761575	-1.35401735801271	-0.697824232489564	DDX3X	plus	test
chrX:41331974-41332024	-1.06755311606047	0.356030862447589	-1.42358397850806	-0.711522253612881	DDX3X	plus	test
chrX:41332024-41332074	-1.02067974458755	0.371143834784521	-1.39182357937207	-0.649535909803029	DDX3X	plus	test
chrX:41332074-41332124	-1.16952045745017	0.218696224929917	-1.38821668238009	-0.950824232520251	DDX3X	plus	test
chrX:41332124-41332174	-0.861282894276607	0.530821242432454	-1.39210413670906	-0.330461651844153	DDX3X	plus	test
chrX:41332174-41332224	-0.58527808648675	0.51186912976179	-1.09714721624854	-0.0734089567249603	DDX3X	plus	test
chrX:41332224-41332274	-0.632298574928402	0.552817819999415	-1.18511639492782	-0.0794807549289875	DDX3X	plus	test
chrX:41332274-41332324	-0.668038499952125	0.601335311667821	-1.26937381161995	-0.066703188284305	DDX3X	plus	test
chrX:41332324-41332374	-0.923706353879469	0.495528665634403	-1.41923501951387	-0.428177688245066	DDX3X	plus	test
chrX:41332374-41332424	-1.3790837049343	0.440357072653681	-1.81944077758798	-0.938726632280621	DDX3X	plus	test
chrX:41332424-41332474	-1.5272519179745	0.389760464550167	-1.91701238252467	-1.13749145342433	DDX3X	plus	test
chrX:41332474-41332524	-1.19604067366218	0.885050661122824	-2.08109133478501	-0.310990012539358	DDX3X	plus	test
chrX:41332524-41332574	-1.11116983100642	0.908566303277685	-2.01973613428411	-0.202603527728737	DDX3X	plus	test
chrX:41332574-41332624	-0.718327218508858	0.70079227422293	-1.41911949273179	-0.0175349442859281	DDX3X	plus	test
chrX:41332624-41332674	-0.26489671335487	0.441808400669418	-0.706705114024287	0.176911687314548	DDX3X	plus	test
chrX:41332674-41332724	-0.284539549885249	0.426664426145326	-0.711203976030575	0.142124876260077	DDX3X	plus	test
chrX:41332724-41332774	-0.0972993473174062	0.257202039895037	-0.354501387212444	0.159902692577631	DDX3X	plus	test
chrX:41332774-41332824	-0.041362112898139	0.162226949856077	-0.203589062754216	0.120864836957938	DDX3X	plus	test
chrX:41332824-41332874	-0.201981802445527	0.196874797595741	-0.398856600041268	-0.00510700484978577	DDX3X	plus	test
chrX:41332874-41332924	-0.463035359056446	0.463192022642232	-0.926227381698678	0.000156663585785977	DDX3X	plus	test
chrX:41332924-41332974	-0.556895528695669	0.382151991286698	-0.939047519982367	-0.174743537408971	DDX3X	plus	test
chrX:41332974-41333024	-0.573258193451931	0.364153608990508	-0.937411802442439	-0.209104584461423	DDX3X	plus	test
chrX:41333024-41333074	-0.224385447414497	0.844805949694844	-1.06919139710934	0.620420502280346	DDX3X	plus	test
chrX:41333074-41333124	0.245387461457467	0.70043042145858	-0.455042960001112	0.945817882916047	DDX3X	plus	test
chrX:41333124-41333174	0.54027006711583	0.558628482526708	-0.0183584154108781	1.09889854964254	DDX3X	plus	test
chrX:41333174-41333224	0.448823617771445	0.740252185818	-0.291428568046554	1.18907580358945	DDX3X	plus	test
chrX:41333224-41333274	-0.131017688770581	1.07648683290636	-1.20750452167694	0.945469144135778	DDX3X	plus	test
chrX:41333274-41333324	-0.26647142964212	0.951866702139338	-1.21833813178146	0.685395272497217	DDX3X	plus	test
chrX:41333324-41333374	-0.17227714594631	1.0946490895768	-1.26692623552311	0.922371943630491	DDX3X	plus	test
chrX:41333374-41333424	0.212703906856553	1.13787566062167	-0.925171753765112	1.35057956747822	DDX3X	plus	test
chrX:41333424-41333474	0.790334532795674	0.389461816581996	0.400872716213678	1.17979634937767	DDX3X	plus	test
chrX:41333474-41333524	0.81317346240914	0.345903595002708	0.467269867406432	1.15907705741185	DDX3X	plus	test
chrX:41333524-41333574	0.392533787079244	0.685130586770408	-0.292596799691164	1.07766437384965	DDX3X	plus	test
chrX:41333574-41333624	0.132195330858937	0.631815943888722	-0.499620613029786	0.764011274747659	DDX3X	plus	test
chrX:41333624-41333674	-0.246882807103243	0.427773029619192	-0.674655836722435	0.180890222515949	DDX3X	plus	test
chrX:41333674-41333724	-0.0730760922987606	0.75316788999477	-0.82624398229353	0.680091797696009	DDX3X	plus	test
chrX:41333724-41333774	0.315133159669379	0.822267752310672	-0.507134592641292	1.13740091198005	DDX3X	plus	test
chrX:41333774-41333824	0.558143049879609	0.778633891140705	-0.220490841261096	1.33677694102031	DDX3X	plus	test
chrX:41333824-41333874	0.923022659743077	0.10174167759887	0.821280982144206	1.02476433734195	DDX3X	plus	test
chrX:41333874-41333924	0.636330955098848	0.51718605941107	0.119144895687778	1.15351701450992	DDX3X	plus	test
chrX:41333924-41333974	0.793959979469711	0.721685726234767	0.0722742532349446	1.51564570570448	DDX3X	plus	test
chrX:41333974-41334024	0.960839140398741	0.800953969632687	0.159885170766054	1.76179311003143	DDX3X	plus	test
chrX:41334024-41334074	1.0833054130164	0.817251352061317	0.266054060955079	1.90055676507771	DDX3X	plus	test
chrX:41334074-41334124	1.52754291255715	0.14113508070059	1.38640783185656	1.66867799325774	DDX3X	plus	test
chrX:41334124-41334174	1.08108744554838	0.831572516539745	0.249514929008634	1.91265996208812	DDX3X	plus	test
chrX:41334174-41334224	0.621637159793641	1.02187417582854	-0.4002370160349	1.64351133562218	DDX3X	plus	test
chrX:41334224-41334274	0.187538405154035	0.97848722362823	-0.790948818474195	1.16602562878227	DDX3X	plus	test
chrX:41334274-41334324	-0.447754389384839	0.315407085797716	-0.763161475182554	-0.132347303587123	DDX3X	plus	test
chrX:41334324-41334374	-0.775163405353727	0.520249444621787	-1.29541284997551	-0.25491396073194	DDX3X	plus	test
chrX:41334374-41334424	-0.559437830837021	0.835627974341381	-1.3950658051784	0.27619014350436	DDX3X	plus	test
chrX:41334424-41334474	0.0337009271176188	1.54132625452714	-1.50762532740952	1.57502718164476	DDX3X	plus	test
chrX:41334474-41334524	0.593399476496415	1.49790749958581	-0.904508023089396	2.09130697608223	DDX3X	plus	test
chrX:41334524-41334574	1.20327168201446	0.623062244248268	0.580209437766193	1.82633392626273	DDX3X	plus	test
chrX:41334574-41334624	1.16029591741079	0.689444129160169	0.470851788250625	1.84974004657096	DDX3X	plus	test
chrX:41334624-41334674	0.60028617229877	0.706973332189577	-0.106687159890807	1.30725950448835	DDX3X	plus	test
chrX:41334674-41334724	0.436122086017444	0.530849062604589	-0.094726976587145	0.966971148622032	DDX3X	plus	test
chrX:41334724-41334774	0.147356810735502	0.445788067916344	-0.298431257180842	0.593144878651846	DDX3X	plus	test
chrX:41334774-41334824	-0.173365659856229	0.6702240352331	-0.843589695089329	0.496858375376871	DDX3X	plus	test
chrX:41334824-41334874	-0.382206559329824	0.818379396875509	-1.20058595620533	0.436172837545685	DDX3X	plus	test
chrX:41334874-41334924	-0.273617052451769	1.01330052343991	-1.28691757589168	0.739683470988143	DDX3X	plus	test
chrX:41334924-41334974	-0.305519785348064	1.23857184693012	-1.54409163227818	0.933052061582053	DDX3X	plus	test
chrX:41334974-41335024	0.0153760777834289	1.56533559027013	-1.5499595124867	1.58071166805356	DDX3X	plus	test
chrX:41335024-41335074	1.12223548849608	0	1.12223548849608	1.12223548849608	DDX3X	plus	test
chrX:41335074-41335124	-0.727960282368302	0	-0.727960282368302	-0.727960282368302	DDX3X	plus	test
chrX:41335124-41335174	-1.17849974053941	0.637159012129813	-1.81565875266923	-0.541340728409601	DDX3X	plus	test
chrX:41335174-41335224	-1.11107168136198	0.465430373807323	-1.57650205516931	-0.645641307554662	DDX3X	plus	test
chrX:41335224-41335274	-1.33949578800406	0.594245105341671	-1.93374089334573	-0.745250682662387	DDX3X	plus	test
chrX:41335274-41335324	-1.45446840959538	0.467449625814243	-1.92191803540963	-0.987018783781141	DDX3X	plus	test
chrX:41335324-41335374	-1.44957489207279	0.465109555002118	-1.9146844470749	-0.984465337070668	DDX3X	plus	test
chrX:41335374-41335424	-1.63055601725269	0.344808098614168	-1.97536411586686	-1.28574791863852	DDX3X	plus	test
chrX:41335424-41335474	-1.48387753305308	0.225294882339356	-1.70917241539244	-1.25858265071373	DDX3X	plus	test
chrX:41335474-41335524	-1.25430284941126	0.665434640567375	-1.91973748997863	-0.588868208843882	DDX3X	plus	test
chrX:41335524-41335574	-0.901867434546292	0.778366734616926	-1.68023416916322	-0.123500699929366	DDX3X	plus	test
chrX:41335574-41335624	-0.596892627391447	0.573310732364765	-1.17020335975621	-0.0235818950266828	DDX3X	plus	test
chrX:41335624-41335674	-0.354994834295755	0.141926185799191	-0.496921020094945	-0.213068648496564	DDX3X	plus	test
chrX:41335674-41335724	-0.701160500110616	0.648531221183144	-1.34969172129376	-0.0526292789274722	DDX3X	plus	test
chrX:41335724-41335774	-0.951385844380373	0.580043929351815	-1.53142977373219	-0.371341915028558	DDX3X	plus	test
chrX:41335774-41335824	-1.17816578004192	0.507192491872667	-1.68535827191459	-0.670973288169253	DDX3X	plus	test
chrX:41335824-41335874	-1.57969172862959	0.379965557865801	-1.95965728649539	-1.19972617076379	DDX3X	plus	test
chrX:41335874-41335924	-1.62779631656278	0.40396751754708	-2.03176383410986	-1.2238287990157	DDX3X	plus	test
chrX:41335924-41335974	-1.30101989260877	0.981101381887613	-2.28212127449638	-0.319918510721155	DDX3X	plus	test
chrX:41335974-41336024	-1.01461290185312	1.1066765155746	-2.12128941742772	0.0920636137214834	DDX3X	plus	test
chrX:41336024-41336074	-0.366554530204601	1.03413243686371	-1.40068696706831	0.667577906659107	DDX3X	plus	test
chrX:41336074-41336124	-0.0260341243079242	0.435034078603952	-0.461068202911877	0.408999954296028	DDX3X	plus	test
chrX:41336124-41336174	-0.503762899142081	0.966093785531217	-1.4698566846733	0.462330886389135	DDX3X	plus	test
chrX:41336174-41336224	-0.961009693865135	1.20421580588106	-2.1652254997462	0.24320611201593	DDX3X	plus	test
chrX:41336224-41336274	-1.61369574126693	0.764187464483114	-2.37788320575004	-0.849508276783814	DDX3X	plus	test
chrX:41336274-41336324	-1.83799903524586	0.331423565744777	-2.16942260099064	-1.50657546950108	DDX3X	plus	test
chrX:41336324-41336374	-1.83829792113008	0.331383743043972	-2.16968166417405	-1.50691417808611	DDX3X	plus	test
chrX:41336374-41336424	-1.68273171890332	0.331963738290351	-2.01469545719367	-1.35076798061297	DDX3X	plus	test
chrX:41336424-41336474	-1.51170471872101	0.197842106744694	-1.7095468254657	-1.31386261197631	DDX3X	plus	test
chrX:41336474-41336524	-1.54709504384276	0.178573248265436	-1.7256682921082	-1.36852179557732	DDX3X	plus	test
chrX:41336524-41336574	-1.11612197556072	0.691169667583803	-1.80729164314452	-0.424952307976913	DDX3X	plus	test
chrX:41336574-41336624	-0.851701120585073	0.723224484139436	-1.57492560472451	-0.128476636445638	DDX3X	plus	test
chrX:41336624-41336674	-0.69834469960717	0.623228180534293	-1.32157288014146	-0.0751165190728774	DDX3X	plus	test
chrX:41336674-41336724	-0.537800281394526	0.371916298963258	-0.909716580357784	-0.165883982431267	DDX3X	plus	test
chrX:41336724-41336774	-0.933803243063501	0.532906406695573	-1.46670964975907	-0.400896836367928	DDX3X	plus	test
chrX:41336774-41336824	-1.10537970835056	0.391517504518084	-1.49689721286864	-0.713862203832472	DDX3X	plus	test
chrX:41336824-41336874	-1.05713499286875	0.449666595740741	-1.50680158860949	-0.60746839712801	DDX3X	plus	test
chrX:41336874-41336924	-1.03170617804807	0.465532210150444	-1.49723838819851	-0.566173967897624	DDX3X	plus	test
chrX:41336924-41336974	-1.09067762791473	0.574750922233983	-1.66542855014871	-0.515926705680748	DDX3X	plus	test
chrX:41336974-41337024	-0.996443323397816	0.607681375442338	-1.60412469884015	-0.388761947955478	DDX3X	plus	test
chrX:41337024-41337074	-1.23400554492589	0.588867753930078	-1.82287329885597	-0.64513779099581	DDX3X	plus	test
chrX:41337074-41337124	-1.31116529656587	0.526352722727089	-1.83751801929296	-0.784812573838781	DDX3X	plus	test
chrX:41337124-41337174	-0.969859188795961	0.453421103976538	-1.4232802927725	-0.516438084819423	DDX3X	plus	test
chrX:41337174-41337224	-1.21617716464235	0.520688508262517	-1.73686567290486	-0.695488656379829	DDX3X	plus	test
chrX:41337224-41337274	-0.853733313786856	0.685040601112524	-1.53877391489938	-0.168692712674332	DDX3X	plus	test
chrX:41337274-41337324	-0.565987645016856	0.78781834469789	-1.35380598971475	0.221830699681034	DDX3X	plus	test
chrX:41337324-41337374	-0.57584661494531	0.964574217276973	-1.54042083222228	0.388727602331663	DDX3X	plus	test
chrX:41337374-41337424	-0.0210638667781255	0.118757969363611	-0.139821836141736	0.0976941025854851	DDX3X	plus	test
chrX:41337424-41337474	0.0629106986788278	0	0.0629106986788278	0.0629106986788278	DDX3X	plus	test
chrX:44871315-44871365	-1.73629279164872	0	-1.73629279164872	-1.73629279164872	KDM6A	plus	test
chrX:44871365-44871415	-1.41793950890138	0.45021953008729	-1.86815903898867	-0.967719978814087	KDM6A	plus	test
chrX:44871415-44871465	-1.63279613627677	0.489733523068823	-2.1225296593456	-1.14306261320795	KDM6A	plus	test
chrX:44871465-44871515	-1.6154819784127	0.401362349996985	-2.01684432840968	-1.21411962841571	KDM6A	plus	test
chrX:44871515-44871565	-1.51126023952003	0.413478074396165	-1.9247383139162	-1.09778216512387	KDM6A	plus	test
chrX:44871565-44871615	-1.5221274541361	0.399382653362402	-1.9215101074985	-1.12274480077369	KDM6A	plus	test
chrX:44871615-44871665	-1.23276625549458	0.27830069523588	-1.51106695073046	-0.954465560258697	KDM6A	plus	test
chrX:44871665-44871715	-0.948202516973727	0.387755725008646	-1.33595824198237	-0.560446791965081	KDM6A	plus	test
chrX:44871715-44871765	-0.67986015673628	0.415643427388255	-1.09550358412454	-0.264216729348025	KDM6A	plus	test
chrX:44871765-44871815	-0.762693912638293	0.550018470697429	-1.31271238333572	-0.212675441940865	KDM6A	plus	test
chrX:44871815-44871865	-0.966675854824181	0.73918715175361	-1.70586300657779	-0.22748870307057	KDM6A	plus	test
chrX:44871865-44871915	-1.29976526727124	0.713657696916898	-2.01342296418814	-0.586107570354341	KDM6A	plus	test
chrX:44871915-44871965	-1.85820480317288	0.433061816063705	-2.29126661923658	-1.42514298710917	KDM6A	plus	test
chrX:44871965-44872015	-1.52524872369463	0.985780927072506	-2.51102965076713	-0.539467796622121	KDM6A	plus	test
chrX:44872015-44872065	-1.20198395901995	1.10500033602204	-2.30698429504199	-0.096983622997912	KDM6A	plus	test
chrX:44872065-44872115	-0.810581763630832	1.11975272949009	-1.93033449312092	0.309170965859253	KDM6A	plus	test
chrX:44872115-44872165	-0.28369181898363	0.137796078093636	-0.421487897077265	-0.145895740889994	KDM6A	plus	test
chrX:44872165-44872215	-0.340899781037715	0.102709993896144	-0.443609774933859	-0.238189787141571	KDM6A	plus	test
chrX:44872215-44872265	-0.397124055445703	0.190376146510036	-0.58750020195574	-0.206747908935667	KDM6A	plus	test
chrX:44872265-44872315	-0.491340672732707	0.142205151228061	-0.633545823960769	-0.349135521504646	KDM6A	plus	test
chrX:44872315-44872365	-0.720696064135261	0.397229151454149	-1.11792521558941	-0.323466912681112	KDM6A	plus	test
chrX:44872365-44872415	-0.811011521234391	0.326026175844139	-1.13703769707853	-0.484985345390252	KDM6A	plus	test
chrX:44872415-44872465	-0.846264110391055	0.310473719256555	-1.15673782964761	-0.5357903911345	KDM6A	plus	test
chrX:44872465-44872515	-0.819037564331126	0.345683172358849	-1.16472073668998	-0.473354391972277	KDM6A	plus	test
chrX:44872515-44872565	-0.504172140201129	0.347716734977306	-0.851888875178435	-0.156455405223822	KDM6A	plus	test
chrX:44872565-44872615	-0.456267616251218	0.317644608226144	-0.773912224477363	-0.138623008025074	KDM6A	plus	test
chrX:44872615-44872665	-0.343743234746644	0.274548223641658	-0.618291458388303	-0.0691950111049859	KDM6A	plus	test
chrX:44872665-44872715	-0.285618000181399	0.361223195337718	-0.646841195519117	0.0756051951563194	KDM6A	plus	test
chrX:44872715-44872765	-0.573068017007209	0.0452925169617171	-0.618360533968926	-0.527775500045492	KDM6A	plus	test
chrX:44872765-44872815	-0.381513804386152	0.316191082380116	-0.697704886766267	-0.0653227220060359	KDM6A	plus	test
chrX:44872815-44872865	-0.0062061628952624	0.687426997995217	-0.693633160890479	0.681220835099955	KDM6A	plus	test
chrX:44872865-44872915	0.376256579613859	0.948761429098768	-0.57250484948491	1.32501800871263	KDM6A	plus	test
chrX:44872915-44872965	1.01007842017772	0.921084767877749	0.088993652299968	1.93116318805547	KDM6A	plus	test
chrX:44872965-44873015	1.6089526369222	0.646286892598003	0.962665744324201	2.25523952952021	KDM6A	plus	test
chrX:44873015-44873065	1.78556812784346	0.367805383793485	1.41776274404998	2.15337351163695	KDM6A	plus	test
chrX:44873065-44873115	1.58810468564866	0.655109755959287	0.932994929689377	2.24321444160795	KDM6A	plus	test
chrX:44873115-44873165	1.21118328018894	0.808459639975721	0.402723640213217	2.01964292016466	KDM6A	plus	test
chrX:44873165-44873215	0.529816702599069	0.803578290794027	-0.273761588194958	1.3333949933931	KDM6A	plus	test
chrX:44873215-44873265	0.222798575541574	0.634859293152286	-0.412060717610712	0.85765786869386	KDM6A	plus	test
chrX:44873265-44873315	-0.0326976558686495	0.643756707626944	-0.676454363495594	0.611059051758295	KDM6A	plus	test
chrX:44873315-44873365	-0.487902389265987	0	-0.487902389265987	-0.487902389265987	KDM6A	plus	test
chrX:44873365-44873415	0.161030963220933	0	0.161030963220933	0.161030963220933	KDM6A	plus	test
chrX:44873415-44873465	0.103554601627041	0.0812838500819417	0.0222707515450997	0.184838451708983	KDM6A	plus	test
chrX:44873465-44873515	0.0401003954904873	0.12402758149433	-0.0839271860038427	0.164127976984817	KDM6A	plus	test
chrX:44873515-44873565	0.0263853452787734	0.104917289916682	-0.0785319446379087	0.131302635195455	KDM6A	plus	test
chrX:44873565-44873615	0.00838627257004375	0.076425437416371	-0.0680391648463272	0.0848117099864147	KDM6A	plus	test
chrX:44873615-44873665	-0.000725054413361372	0.0725059700622402	-0.0732310244756016	0.0717809156488789	KDM6A	plus	test
chrX:44873665-44873715	0.0279692663763918	0.0542723619210382	-0.0263030955446464	0.08224162829743	KDM6A	plus	test
chrX:44873715-44873765	-0.721648995351316	1.3359714000113	-2.05762039536261	0.614322404659983	KDM6A	plus	test
chrX:44873765-44873815	-0.552573486104775	1.51055599929652	-2.0631294854013	0.957982513191745	KDM6A	plus	test
chrX:44873815-44873865	-0.670028920493737	1.45775998264936	-2.1277889031431	0.787731062155623	KDM6A	plus	test
