Gene	Sample	Skewed_XCI	Skewing_coeff	Num_snps	AR_raw	AR_adj
MID1	7438C_XX	FALSE	0.67	1	0.5	0.00990099
SMC1A	7438C_XX	FALSE	0.67	1	0.551724138	0.081272085
USP9X	7438C_XX	FALSE	0.67	1	0.777777778	0.462365591
GTPBP6	7438C_XX	FALSE	0.67	2	0.813387424	0.535306597
CXorf38	7438C_XX	FALSE	0.67	3	0.504248366	0.015580691
SLC9A7	7438C_XX	FALSE	0.67	1	0.673913043	0.271491015
SMIM10	7438C_XX	FALSE	0.67	1	1	1
RBBP7	7438C_XX	FALSE	0.67	6	0.657194703	0.243465421
TREX2	7438C_XX	FALSE	0.67	1	0.481481481	0
BGN	7438C_XX	FALSE	0.67	3	0.596695812	0.147511336
RLIM	7438C_XX	FALSE	0.67	3	0.542847833	0.06867138
PIGA	7438C_XX	FALSE	0.67	2	0.5	0.00990099
DHRSX	7438C_XX	FALSE	0.67	3	0.682828283	0.286720276
RGN	7438C_XX	FALSE	0.67	1	0.411764706	0
ACOT9	7438C_XX	FALSE	0.67	4	0.53846274	0.062501686
MID1IP1	7438C_XX	FALSE	0.67	3	0.550925926	0.080132764
IDS	7438C_XX	FALSE	0.67	3	0.408899297	0
ARMCX3	7438C_XX	FALSE	0.67	1	0.56097561	0.094567404
ATP7A	7438C_XX	FALSE	0.67	1	0.933333333	0.815837937
DMD	7438C_XX	FALSE	0.67	2	0.571428571	0.109792285
CD99L2	7438C_XX	FALSE	0.67	1	0.53164557	0.052981827
GYG2	7438C_XX	FALSE	0.67	1	0.857142857	0.63099631
RBM3	7438C_XX	FALSE	0.67	1	0.3	0
STK26	7438C_XX	FALSE	0.67	1	0.842105263	0.597315436
ARMCX4	7438C_XX	FALSE	0.67	3	0.518518519	0.034892353
OPHN1	7438C_XX	FALSE	0.67	3	0.478354978	0
XIAP	7438C_XX	FALSE	0.67	15	0.625660613	0.192419534
OCRL	7438C_XX	FALSE	0.67	1	0.85	0.614890886
TRAPPC2	7438C_XX	FALSE	0.67	3	0.766153846	0.439445346
PJA1	7438C_XX	FALSE	0.67	3	0.399498457	0
ARMCX6	7438C_XX	FALSE	0.67	1	0.367346939	0
MBTPS2	7438C_XX	FALSE	0.67	2	0.524719101	0.043397635
DKC1	7438C_XX	FALSE	0.67	1	0.450381679	0
PLXNA3	7438C_XX	FALSE	0.67	1	0.425	0
TMEM187	7438C_XX	FALSE	0.67	1	0.470588235	0
ZNF275	7438C_XX	FALSE	0.67	5	0.605050749	0.160277848
CETN2	7438C_XX	FALSE	0.67	1	0.5	0.00990099
GABRE	7438C_XX	FALSE	0.67	1	0.666666667	0.259259259
MTMR1	7438C_XX	FALSE	0.67	1	0.433333333	0
ZNF75D	7438C_XX	FALSE	0.67	1	0.4	0
GPC4	7438C_XX	FALSE	0.67	3	0.454119426	0
RBM41	7438C_XX	FALSE	0.67	1	0.3	0
TCEAL4	7438C_XX	FALSE	0.67	1	0.603092784	0.157272628
ARMCX1	7438C_XX	FALSE	0.67	1	0.516129032	0.031633312
CENPI	7438C_XX	FALSE	0.67	4	0.627529762	0.195381238
TSPAN6	7438C_XX	FALSE	0.67	1	0.38028169	0
APOOL	7438C_XX	FALSE	0.67	2	0.42	0
ATRX	7438C_XX	FALSE	0.67	1	0.666666667	0.259259259
UPRT	7438C_XX	FALSE	0.67	3	0.52962963	0.050183232
HDAC8	7438C_XX	FALSE	0.67	1	0.75	0.408284024
ZXDB	7438C_XX	FALSE	0.67	1	0.714285714	0.342105263
TSPYL2	7438C_XX	FALSE	0.67	1	0.567567568	0.104143337
CASK	7438C_XX	FALSE	0.67	4	0.363782051	0
SAT1	7438C_XX	FALSE	0.67	1	0.666666667	0.259259259
SMS	7438C_XX	FALSE	0.67	1	0.75	0.408284024
PHKA2	7438C_XX	FALSE	0.67	1	0.7	0.316628702
SYAP1	7438C_XX	FALSE	0.67	2	0.785714286	0.47826087
TMSB4X	7438C_XX	FALSE	0.67	1	0.512820513	0.027137737
PRPS2	7438C_XX	FALSE	0.67	1	0.433333333	0
WWC3	7438C_XX	FALSE	0.67	3	0.729738562	0.370293381
TBL1X	7438C_XX	FALSE	0.67	4	0.638624153	0.213124275
PUDP	7438C_XX	FALSE	0.67	5	0.826747373	0.563785889
CD99	7438C_XX	FALSE	0.67	2	0.708791209	0.332241401
ZBED1	7438C_XX	FALSE	0.67	5	0.871113215	0.663069835
PLCXD1	7438C_XX	FALSE	0.67	3	0.692810458	0.304013031
FANCB	7438C_XX	FALSE	0.67	1	0.6	0.152542373
XIST	7438C_XX	FALSE	0.67	1	0.533333333	0.055330634
YY2	7438C_XX	FALSE	0.67	1	1	1
FAM104B	7438C_XX	FALSE	0.67	1	0.571428571	0.109792285
SLC16A2	7438C_XX	FALSE	0.67	1	0.333333333	0
GRIA3	7438C_XX	FALSE	0.67	1	0.608695652	0.165894347
LAMP2	7439C_XX	FALSE	0.66	1	0.6875	0.26686217
ARSD	7439C_XX	FALSE	0.66	10	0.602052158	0.125969995
MXRA5	7439C_XX	FALSE	0.66	1	0.191176471	0
STS	7439C_XX	FALSE	0.66	2	0.916666667	0.76076555
WDR13	7439C_XX	FALSE	0.66	1	1	1
EIF2S3	7439C_XX	FALSE	0.66	1	0.905660377	0.73204716
EDA2R	7439C_XX	FALSE	0.66	3	0.614304171	0.145057518
MORC4	7439C_XX	FALSE	0.66	1	0.413043478	0
VAMP7	7439C_XX	FALSE	0.66	1	0.689655172	0.270664506
PRKX	7439C_XX	FALSE	0.66	1	1	1
RRAGB	7439C_XX	FALSE	0.66	1	0.888888889	0.689440994
MAMLD1	7439C_XX	FALSE	0.66	2	0.530075188	0.020529698
CHST7	7439C_XX	FALSE	0.66	1	0.333333333	0
SNX12	7439C_XX	FALSE	0.66	1	0.572139303	0.080803762
UPF3B	7439C_XX	FALSE	0.66	1	0.315789474	0
DOCK11	7439C_XX	FALSE	0.66	2	0.354166667	0
AIFM1	7439C_XX	FALSE	0.66	1	0.602409639	0.126521969
FAM199X	7439C_XX	FALSE	0.66	2	0.589285714	0.106449106
ZFX	7439C_XX	FALSE	0.66	4	0.72335194	0.331865352
C1GALT1C1	7439C_XX	FALSE	0.66	1	0.757575758	0.397590361
MMGT1	7439C_XX	FALSE	0.66	1	0.322580645	0
ZRSR2	7439C_XX	FALSE	0.66	1	0.666666667	0.230769231
ELF4	7439C_XX	FALSE	0.66	1	0.54	0.034424853
ZNF41	7439C_XX	FALSE	0.66	1	0.6	0.122807018
AKAP17A	7439C_XX	FALSE	0.66	2	0.96	0.880095923
TFE3	7439C_XX	FALSE	0.66	1	0.487394958	0
MID1	7439C_XX	FALSE	0.66	2	0.472222222	0
ZNF185	7439C_XX	FALSE	0.66	4	0.742654915	0.368474179
SMC1A	7439C_XX	FALSE	0.66	1	0.769230769	0.420849421
MED14	7439C_XX	FALSE	0.66	1	0.545454545	0.042145594
KLHL15	7439C_XX	FALSE	0.66	2	0.763888889	0.410131853
SLC9A7	7439C_XX	FALSE	0.66	5	0.525863498	0.01469205
VMA21	7439C_XX	FALSE	0.66	3	0.720354809	0.326285007
TREX2	7439C_XX	FALSE	0.66	1	0.433333333	0
BGN	7439C_XX	FALSE	0.66	1	0.63093415	0.171536611
PHF6	7439C_XX	FALSE	0.66	2	0.804347826	0.493813273
TCEAL7	7439C_XX	FALSE	0.66	1	0.210526316	0
GPR173	7439C_XX	FALSE	0.66	2	0.354166667	0
RLIM	7439C_XX	FALSE	0.66	2	0.449297189	0
PIGA	7439C_XX	FALSE	0.66	2	0.397727273	0
DHRSX	7439C_XX	FALSE	0.66	4	0.89939693	0.715975049
ZNF81	7439C_XX	FALSE	0.66	3	0.632936508	0.174770274
UBA1	7439C_XX	FALSE	0.66	1	0.846743295	0.588138386
ACOT9	7439C_XX	FALSE	0.66	1	0.5	0
ZNF449	7439C_XX	FALSE	0.66	1	0.545454545	0.042145594
WASH6P	7439C_XX	FALSE	0.66	1	0.875	0.655172414
IDS	7439C_XX	FALSE	0.66	7	0.496642729	0
ARMCX3	7439C_XX	FALSE	0.66	1	0.509803922	0
ATP7A	7439C_XX	FALSE	0.66	2	0.369318182	0
TAF9B	7439C_XX	FALSE	0.66	1	0.585714286	0.101053937
BCOR	7439C_XX	FALSE	0.66	2	0.362162162	0
MAGEH1	7439C_XX	FALSE	0.66	1	0.523076923	0.010848756
CD99L2	7439C_XX	FALSE	0.66	2	0.486904762	0
RBM3	7439C_XX	FALSE	0.66	8	0.516699332	0.002109255
XIAP	7439C_XX	FALSE	0.66	13	0.540048717	0.034493545
MSN	7439C_XX	FALSE	0.66	1	0.434083601	0
FLNA	7439C_XX	FALSE	0.66	1	0.590747331	0.108665323
PJA1	7439C_XX	FALSE	0.66	3	0.468413978	0
ARMCX6	7439C_XX	FALSE	0.66	1	0.297297297	0
ZNF275	7439C_XX	FALSE	0.66	5	0.384228243	0
FHL1	7439C_XX	FALSE	0.66	1	0.579207921	0.09129784
SLC9A6	7439C_XX	FALSE	0.66	1	0.411764706	0
ZNF75D	7439C_XX	FALSE	0.66	3	0.728571429	0.341649342
MOSPD1	7439C_XX	FALSE	0.66	2	0.496598639	0
ZNF280C	7439C_XX	FALSE	0.66	3	0.507936508	0
SMARCA1	7439C_XX	FALSE	0.66	1	0.538461538	0.032258065
IL13RA1	7439C_XX	FALSE	0.66	3	0.572486003	0.081315945
RBM41	7439C_XX	FALSE	0.66	1	1	1
TCEAL4	7439C_XX	FALSE	0.66	2	0.426555884	0
BEX4	7439C_XX	FALSE	0.66	1	0.9	0.717514124
ARMCX1	7439C_XX	FALSE	0.66	2	0.45797822	0
CENPI	7439C_XX	FALSE	0.66	4	0.849519231	0.594570089
TRMT2B	7439C_XX	FALSE	0.66	1	0.666666667	0.230769231
NAP1L3	7439C_XX	FALSE	0.66	1	0.1875	0
APOOL	7439C_XX	FALSE	0.66	2	0.698380567	0.286193351
PGK1	7439C_XX	FALSE	0.66	3	0.643518519	0.192025184
ATRX	7439C_XX	FALSE	0.66	2	0.541025641	0.035872024
CHIC1	7439C_XX	FALSE	0.66	1	0.692307692	0.275362319
CCDC22	7439C_XX	FALSE	0.66	1	0.588235294	0.104859335
GRIPAP1	7439C_XX	FALSE	0.66	1	0.411764706	0
TIMM17B	7439C_XX	FALSE	0.66	1	0.398550725	0
TBC1D25	7439C_XX	FALSE	0.66	2	0.726190476	0.337175793
ARAF	7439C_XX	FALSE	0.66	1	0.375	0
DYNLT3	7439C_XX	FALSE	0.66	1	1	1
APOO	7439C_XX	FALSE	0.66	1	0.5	0
SAT1	7439C_XX	FALSE	0.66	1	0.6	0.122807018
MBTPS2	7439C_XX	FALSE	0.66	1	0.470588235	0
PRPS2	7439C_XX	FALSE	0.66	1	0.583333333	0.097472924
WWC3	7439C_XX	FALSE	0.66	2	0.675213675	0.245432883
TBL1X	7439C_XX	FALSE	0.66	4	0.466662007	0
PUDP	7439C_XX	FALSE	0.66	6	0.884882704	0.679463902
XG	7439C_XX	FALSE	0.66	3	0.740271493	0.363890243
CD99	7439C_XX	FALSE	0.66	2	0.8125	0.511400651
ZBED1	7439C_XX	FALSE	0.66	5	0.843628915	0.580961249
ASMTL	7439C_XX	FALSE	0.66	7	0.817762238	0.522888884
FANCB	7439C_XX	FALSE	0.66	1	0.625	0.162011173
DDX3X	7439C_XX	FALSE	0.66	1	0.752631579	0.387861422
XIST	7439C_XX	FALSE	0.66	1	0.571428571	0.079754601
IQSEC2	7439C_XX	FALSE	0.66	1	0.533333333	0.025069638
GRIA3	7439C_XX	FALSE	0.66	1	0.489361702	0
DLG3	7441C_XXY	FALSE	0.63	1	0.5	0
SLC25A43	7441C_XXY	FALSE	0.63	5	0.627566693	0.063768215
STS	7441C_XXY	FALSE	0.63	1	0.753424658	0.297971919
PGRMC1	7441C_XXY	FALSE	0.63	1	0.662303665	0.122747365
ABCD1	7441C_XXY	FALSE	0.63	3	0.614035088	0.041811847
KCND1	7441C_XXY	FALSE	0.63	1	0.615384615	0.043977055
FMR1	7441C_XXY	FALSE	0.63	2	0.583791209	0
HTATSF1	7441C_XXY	FALSE	0.63	1	0.759776536	0.311449159
TIMP1	7441C_XXY	FALSE	0.63	2	0.420245776	0
PIN4	7441C_XXY	FALSE	0.63	1	0.85	0.524564184
MAGED2	7441C_XXY	FALSE	0.63	4	0.693777011	0.179692115
ARMCX5	7441C_XXY	FALSE	0.63	1	0.904761905	0.677419355
SCML2	7441C_XXY	FALSE	0.63	1	0.454545455	0
STARD8	7441C_XXY	FALSE	0.63	1	0.636363636	0.078341014
SLC6A8	7441C_XXY	FALSE	0.63	1	0.779661017	0.35483871
MORC4	7441C_XXY	FALSE	0.63	1	0.54368932	0
PRKX	7441C_XXY	FALSE	0.63	3	0.414918415	0
MAMLD1	7441C_XXY	FALSE	0.63	3	0.563492063	0
ZNF630	7441C_XXY	FALSE	0.63	1	0.428571429	0
NONO	7441C_XXY	FALSE	0.63	1	0.62012987	0.051633298
SNX12	7441C_XXY	FALSE	0.63	1	0.537662338	0
TBC1D8B	7441C_XXY	FALSE	0.63	2	0.487878788	0
DOCK11	7441C_XXY	FALSE	0.63	4	0.672047397	0.140005023
AIFM1	7441C_XXY	FALSE	0.63	1	0.612244898	0.038947901
HDX	7441C_XXY	FALSE	0.63	2	0.504524887	0
FAM199X	7441C_XXY	FALSE	0.63	2	0.376794258	0
MECP2	7441C_XXY	FALSE	0.63	1	0.647058824	0.096385542
ZRSR2	7441C_XXY	FALSE	0.63	1	0.962962963	0.864682003
ELF4	7441C_XXY	FALSE	0.63	1	0.76	0.311926606
HCFC1	7441C_XXY	FALSE	0.63	5	0.702373581	0.19586893
TFE3	7441C_XXY	FALSE	0.63	1	0.657718121	0.114737025
RPS4X	7441C_XXY	FALSE	0.63	1	0.827747659	0.467919099
ZNF185	7441C_XXY	FALSE	0.63	1	0.833333333	0.481865285
PHF8	7441C_XXY	FALSE	0.63	1	0.923076923	0.733333333
FANCB	7441C_XXY	FALSE	0.63	1	0.9	0.663299663
USP9X	7441C_XXY	FALSE	0.63	2	0.954545455	0.835796388
MED14	7441C_XXY	FALSE	0.63	1	0.618181818	0.048482102
ZBTB33	7441C_XXY	FALSE	0.63	2	0.645028409	0.092931837
CXorf38	7441C_XXY	FALSE	0.63	1	0.580645161	0
SLC9A7	7441C_XXY	FALSE	0.63	5	0.656128632	0.11197678
ARMCX2	7441C_XXY	FALSE	0.63	1	0.54375	0
BRCC3	7441C_XXY	FALSE	0.63	1	0.583333333	0
F8	7441C_XXY	FALSE	0.63	1	0.875	0.591836735
TREX2	7441C_XXY	FALSE	0.63	1	0.4	0
PHF6	7441C_XXY	FALSE	0.63	1	0.739130435	0.268292683
TCEAL7	7441C_XXY	FALSE	0.63	1	0.411764706	0
RLIM	7441C_XXY	FALSE	0.63	3	0.593983918	0.010262316
MED12	7441C_XXY	FALSE	0.63	1	0.653846154	0.10802775
ACOT9	7441C_XXY	FALSE	0.63	2	0.336111111	0
GNL3L	7441C_XXY	FALSE	0.63	1	0.772727273	0.339498018
MID1IP1	7441C_XXY	FALSE	0.63	3	0.77108637	0.335900987
ZNF449	7441C_XXY	FALSE	0.63	1	0.458333333	0
RPGR	7441C_XXY	FALSE	0.63	3	0.574074074	0
ATP7A	7441C_XXY	FALSE	0.63	2	0.649038462	0.099765692
FOXO4	7441C_XXY	FALSE	0.63	1	0.444444444	0
TAF9B	7441C_XXY	FALSE	0.63	1	0.548571429	0
BCOR	7441C_XXY	FALSE	0.63	2	0.481707317	0
CD99L2	7441C_XXY	FALSE	0.63	4	0.68470908	0.162924401
KDM5C	7441C_XXY	FALSE	0.63	2	0.779019038	0.353408676
RBM3	7441C_XXY	FALSE	0.63	1	0.417721519	0
STK26	7441C_XXY	FALSE	0.63	1	0.333333333	0
ARMCX4	7441C_XXY	FALSE	0.63	4	0.671968656	0.139864253
XIAP	7441C_XXY	FALSE	0.63	17	0.537297127	0
LAGE3	7441C_XXY	FALSE	0.63	2	0.754206731	0.299621556
TRAPPC2	7441C_XXY	FALSE	0.63	2	0.772893773	0.339863714
MORF4L2	7441C_XXY	FALSE	0.63	1	0.683219178	0.160197921
PJA1	7441C_XXY	FALSE	0.63	3	0.700268817	0.191882587
MPP1	7441C_XXY	FALSE	0.63	1	0.384615385	0
UBL4A	7441C_XXY	FALSE	0.63	3	0.522660819	0
PLXNA3	7441C_XXY	FALSE	0.63	2	0.768115942	0.329421626
IRAK1	7441C_XXY	FALSE	0.63	3	0.62480412	0.059240882
TMEM187	7441C_XXY	FALSE	0.63	3	0.531289911	0
NAA10	7441C_XXY	FALSE	0.63	2	0.702764977	0.19661207
GABRE	7441C_XXY	FALSE	0.63	3	0.429166667	0
MTMR1	7441C_XXY	FALSE	0.63	2	0.637254902	0.079830888
LDOC1	7441C_XXY	FALSE	0.63	1	0.55450237	0
ZNF75D	7441C_XXY	FALSE	0.63	4	0.440559441	0
MBNL3	7441C_XXY	FALSE	0.63	1	0.888888889	0.63099631
ZNF280C	7441C_XXY	FALSE	0.63	1	0.875	0.591836735
IL13RA1	7441C_XXY	FALSE	0.63	3	0.624577549	0.058870606
RBM41	7441C_XXY	FALSE	0.63	1	1	1
BEX4	7441C_XXY	FALSE	0.63	1	0.282051282	0
TSPAN6	7441C_XXY	FALSE	0.63	2	0.535388128	0
APOOL	7441C_XXY	FALSE	0.63	4	0.588190296	0.001357729
SH3BGRL	7441C_XXY	FALSE	0.63	1	0.734513274	0.258893281
BRWD3	7441C_XXY	FALSE	0.63	1	0.571428571	0
PGK1	7441C_XXY	FALSE	0.63	3	0.323511655	0
ATRX	7441C_XXY	FALSE	0.63	1	0.714285714	0.21875
HDAC8	7441C_XXY	FALSE	0.63	1	0.764705882	0.322033898
KIF4A	7441C_XXY	FALSE	0.63	1	0.553398058	0
YIPF6	7441C_XXY	FALSE	0.63	1	0.738095238	0.266177452
CCDC22	7441C_XXY	FALSE	0.63	1	0.55	0
GRIPAP1	7441C_XXY	FALSE	0.63	1	0.421052632	0
TIMM17B	7441C_XXY	FALSE	0.63	1	0.617449664	0.047300685
ZNF182	7441C_XXY	FALSE	0.63	1	0.777777778	0.350649351
ARAF	7441C_XXY	FALSE	0.63	2	0.292307692	0
DYNLT3	7441C_XXY	FALSE	0.63	2	0.790322581	0.378881988
SAT1	7441C_XXY	FALSE	0.63	1	0.36	0
EIF1AX	7441C_XXY	FALSE	0.63	4	0.492474871	0
GRPR	7441C_XXY	FALSE	0.63	2	0.3475	0
TCEANC	7441C_XXY	FALSE	0.63	5	0.666868687	0.130792302
WWC3	7441C_XXY	FALSE	0.63	1	0.666666667	0.130434783
TBL1X	7441C_XXY	FALSE	0.63	3	0.732191321	0.254200152
PNPLA4	7441C_XXY	FALSE	0.63	2	0.616161616	0.045226131
XG	7441C_XXY	FALSE	0.63	5	0.73559597	0.261089328
ZNF674	7441C_XXY	FALSE	0.63	1	0.571428571	0
PDK3	7441C_XXY	FALSE	0.63	2	0.714285714	0.21875
CHM	7441C_XXY	FALSE	0.63	2	0.70979021	0.210050443
NHSL2	7441C_XXY	FALSE	0.63	1	0.75	0.290780142
DNASE1L1	7454C_XXY	FALSE	0.57	3	0.877173913	0.362985512
TRO	7454C_XXY	FALSE	0.57	1	0.818181818	0.166666667
DLG3	7454C_XXY	FALSE	0.57	1	1	1
ARSD	7454C_XXY	FALSE	0.57	2	0.725705329	0
MXRA5	7454C_XXY	FALSE	0.57	9	0.606050705	0
NXT2	7454C_XXY	FALSE	0.57	1	0.424242424	0
BCORL1	7454C_XXY	FALSE	0.57	1	0.777777778	0.056603774
KCND1	7454C_XXY	FALSE	0.57	1	0.75	0
HUWE1	7454C_XXY	FALSE	0.57	1	0.634408602	0
TIMP1	7454C_XXY	FALSE	0.57	1	0.701942398	0
SCML2	7454C_XXY	FALSE	0.57	1	0.857142857	0.290780142
EIF2S3	7454C_XXY	FALSE	0.57	1	0.757352941	0.006921457
WDR44	7454C_XXY	FALSE	0.57	2	0.4206621	0
MID2	7454C_XXY	FALSE	0.57	2	0.734265734	0
PRKX	7454C_XXY	FALSE	0.57	2	0.472222222	0
MAMLD1	7454C_XXY	FALSE	0.57	1	1	1
CHST7	7454C_XXY	FALSE	0.57	1	0.692307692	0
SNX12	7454C_XXY	FALSE	0.57	1	0.76816609	0.032770319
VBP1	7454C_XXY	FALSE	0.57	1	0.744604317	0
TMEM164	7454C_XXY	FALSE	0.57	1	0.675675676	0
PLS3	7454C_XXY	FALSE	0.57	1	0.70952381	0
HDX	7454C_XXY	FALSE	0.57	1	1	1
FAM199X	7454C_XXY	FALSE	0.57	2	0.601778656	0
ZFX	7454C_XXY	FALSE	0.57	2	0.945783133	0.668019181
ELF4	7454C_XXY	FALSE	0.57	1	0.884615385	0.39148073
ZNF41	7454C_XXY	FALSE	0.57	1	0.923076923	0.555555556
TFE3	7454C_XXY	FALSE	0.57	1	0.865853659	0.321406539
MAP7D3	7454C_XXY	FALSE	0.57	1	0.542857143	0
ZNF185	7454C_XXY	FALSE	0.57	5	0.709786325	0
CA5B	7454C_XXY	FALSE	0.57	1	0.307692308	0
SSR4	7454C_XXY	FALSE	0.57	1	0.4	0
USP9X	7454C_XXY	FALSE	0.57	1	0.817204301	0.163797344
DIAPH2	7454C_XXY	FALSE	0.57	1	1	1
MAGED1	7454C_XXY	FALSE	0.57	1	0.840716305	0.236020071
ZBTB33	7454C_XXY	FALSE	0.57	2	0.772072072	0.04235588
FAM120C	7454C_XXY	FALSE	0.57	1	0.588235294	0
SLC9A7	7454C_XXY	FALSE	0.57	5	0.781185902	0.065256782
SMIM10	7454C_XXY	FALSE	0.57	1	0.777777778	0.056603774
VMA21	7454C_XXY	FALSE	0.57	1	0.980392157	0.867899604
TREX2	7454C_XXY	FALSE	0.57	1	0.571428571	0
GPRASP2	7454C_XXY	FALSE	0.57	1	0.75	0
TCEAL7	7454C_XXY	FALSE	0.57	1	0.166666667	0
GPR173	7454C_XXY	FALSE	0.57	1	0.571428571	0
RLIM	7454C_XXY	FALSE	0.57	2	0.767749452	0.031755782
PIGA	7454C_XXY	FALSE	0.57	3	0.625	0
MED12	7454C_XXY	FALSE	0.57	1	0.761904762	0.017681729
RGN	7454C_XXY	FALSE	0.57	1	0.863636364	0.313501144
ACOT9	7454C_XXY	FALSE	0.57	3	0.738888889	0
RPGR	7454C_XXY	FALSE	0.57	3	0.574592075	0
IDS	7454C_XXY	FALSE	0.57	1	0.767741935	0.031737493
RPL10	7454C_XXY	FALSE	0.57	2	0.380769231	0
CD99L2	7454C_XXY	FALSE	0.57	1	0.636363636	0
STK26	7454C_XXY	FALSE	0.57	1	0.625	0
XIAP	7454C_XXY	FALSE	0.57	15	0.786200382	0.078187029
OCRL	7454C_XXY	FALSE	0.57	1	0.677777778	0
CTPS2	7454C_XXY	FALSE	0.57	1	0.857142857	0.290780142
FLNA	7454C_XXY	FALSE	0.57	3	0.730285496	0
BHLHB9	7454C_XXY	FALSE	0.57	1	0.833333333	0.212598425
PJA1	7454C_XXY	FALSE	0.57	3	0.753615098	0
MBTPS2	7454C_XXY	FALSE	0.57	1	0.572580645	0
RAB39B	7454C_XXY	FALSE	0.57	1	0.7	0
PLXNA3	7454C_XXY	FALSE	0.57	1	0.523809524	0
ATP6AP1	7454C_XXY	FALSE	0.57	1	0.580110497	0
GABRE	7454C_XXY	FALSE	0.57	1	0.75	0
MTMR1	7454C_XXY	FALSE	0.57	3	0.735218254	0
LDOC1	7454C_XXY	FALSE	0.57	1	0.682080925	0
SLC9A6	7454C_XXY	FALSE	0.57	1	0.6	0
ZNF75D	7454C_XXY	FALSE	0.57	4	0.81474359	0.15662299
MOSPD1	7454C_XXY	FALSE	0.57	2	0.865045807	0.318517464
TCEAL4	7454C_XXY	FALSE	0.57	1	0.741035857	0
TRMT2B	7454C_XXY	FALSE	0.57	2	0.721153846	0
NAP1L3	7454C_XXY	FALSE	0.57	1	0.842105263	0.240506329
APOOL	7454C_XXY	FALSE	0.57	3	0.588843289	0
ATRX	7454C_XXY	FALSE	0.57	1	0.181818182	0
UPRT	7454C_XXY	FALSE	0.57	1	0.46	0
GRIPAP1	7454C_XXY	FALSE	0.57	1	0.9	0.453551913
TIMM17B	7454C_XXY	FALSE	0.57	1	0.605769231	0
ARAF	7454C_XXY	FALSE	0.57	1	0.538461538	0
KDM6A	7454C_XXY	FALSE	0.57	1	0.942857143	0.652777778
SRPX	7454C_XXY	FALSE	0.57	1	0.940740741	0.641897941
APOO	7454C_XXY	FALSE	0.57	1	0.692307692	0
SAT1	7454C_XXY	FALSE	0.57	1	0.705882353	0
PIR	7454C_XXY	FALSE	0.57	1	0.75	0
TCEANC	7454C_XXY	FALSE	0.57	1	0.4	0
PRPS2	7454C_XXY	FALSE	0.57	1	0.647058824	0
TBL1X	7454C_XXY	FALSE	0.57	2	0.663864886	0
DDX3X	7454C_XXY	FALSE	0.57	1	0.979381443	0.861495845
GDI1	7454C_XXY	FALSE	0.57	1	0.654471545	0
FAM104B	7454C_XXY	FALSE	0.57	1	0.875	0.35483871
PDK3	7454C_XXY	FALSE	0.57	4	0.613230519	0
SLC16A2	7454C_XXY	FALSE	0.57	1	0.721212121	0
DNASE1L1	7455C_XXY	FALSE	0.6	1	0.481481481	0
DLG3	7455C_XXY	FALSE	0.6	1	0.75	0.166666667
LAMP2	7455C_XXY	FALSE	0.6	5	0.728445013	0.12010488
EFNB1	7455C_XXY	FALSE	0.6	1	0.456521739	0
MXRA5	7455C_XXY	FALSE	0.6	13	0.79458574	0.272008408
NXT2	7455C_XXY	FALSE	0.6	2	0.651193634	0
WDR13	7455C_XXY	FALSE	0.6	1	0.833333333	0.375
ABCD1	7455C_XXY	FALSE	0.6	1	0.307692308	0
HUWE1	7455C_XXY	FALSE	0.6	1	0.615384615	0
SLC35A2	7455C_XXY	FALSE	0.6	1	0.486111111	0
EIF2S3	7455C_XXY	FALSE	0.6	3	0.837707295	0.387383013
SYTL4	7455C_XXY	FALSE	0.6	1	0.727272727	0.117647059
TMEM47	7455C_XXY	FALSE	0.6	1	0.656534954	0
CHST7	7455C_XXY	FALSE	0.6	1	1	1
SNX12	7455C_XXY	FALSE	0.6	1	0.590243902	0
DOCK11	7455C_XXY	FALSE	0.6	1	0.451612903	0
TMEM164	7455C_XXY	FALSE	0.6	1	0.789473684	0.259259259
PLS3	7455C_XXY	FALSE	0.6	1	0.784172662	0.246231156
FAM199X	7455C_XXY	FALSE	0.6	1	0.625	0
ZFX	7455C_XXY	FALSE	0.6	5	0.783905548	0.245579786
ZRSR2	7455C_XXY	FALSE	0.6	1	0.7	0.0625
ZNF41	7455C_XXY	FALSE	0.6	1	0.9375	0.722222222
TFE3	7455C_XXY	FALSE	0.6	1	0.461538462	0
RPS4X	7455C_XXY	FALSE	0.6	2	0.854233493	0.435684163
CA5B	7455C_XXY	FALSE	0.6	3	0.659844055	0
USP9X	7455C_XXY	FALSE	0.6	1	0.666666667	5.00E-16
MED14	7455C_XXY	FALSE	0.6	1	0.903225806	0.594594595
HMGB3	7455C_XXY	FALSE	0.6	1	0.964285714	0.833333333
MAGED1	7455C_XXY	FALSE	0.6	1	0.575	0
ZBTB33	7455C_XXY	FALSE	0.6	2	0.547667343	0
CXorf38	7455C_XXY	FALSE	0.6	1	0.916666667	0.642857143
KLHL15	7455C_XXY	FALSE	0.6	1	0.461538462	0
FAM120C	7455C_XXY	FALSE	0.6	1	0.666666667	5.00E-16
SLC9A7	7455C_XXY	FALSE	0.6	5	0.720486279	0.10356382
ARMCX2	7455C_XXY	FALSE	0.6	1	0.867549669	0.476439791
TREX2	7455C_XXY	FALSE	0.6	1	0.272727273	0
TCEAL7	7455C_XXY	FALSE	0.6	1	0.214285714	0
GPR173	7455C_XXY	FALSE	0.6	2	0.833333333	0.375
