gene	orientation	type	log2	coords
KDM5C	minus	test	-1.32859394697575	chrX:53222960-53223159
KDM5C	minus	negative ctl	-0.859132489691382	chrX:53222960-53223159_shuff
KDM5C	minus	test	-0.154080151504547	chrX:53223010-53223209
KDM5C	minus	negative ctl	-0.889277602288255	chrX:53223010-53223209_shuff
KDM5C	minus	test	-1.22815581110452	chrX:53223060-53223259
KDM5C	minus	negative ctl	-2.0939465771921	chrX:53223060-53223259_shuff
KDM5C	minus	test	-0.837008514418388	chrX:53223110-53223309
KDM5C	minus	negative ctl	-1.49834265332214	chrX:53223110-53223309_shuff
KDM5C	minus	test	0.0728886212212038	chrX:53223160-53223359
KDM5C	minus	negative ctl	-1.18259789019881	chrX:53223160-53223359_shuff
KDM5C	minus	test	1.09448032983499	chrX:53223210-53223409
KDM5C	minus	negative ctl	-0.127408460022771	chrX:53223210-53223409_shuff
KDM5C	minus	test	-0.900084258542385	chrX:53223260-53223459
KDM5C	minus	negative ctl	0.277320980457551	chrX:53223260-53223459_shuff
KDM5C	minus	test	-0.486135671263784	chrX:53223310-53223509
KDM5C	minus	negative ctl	-0.104141236820795	chrX:53223310-53223509_shuff
KDM5C	minus	test	0.0462621096215322	chrX:53223360-53223559
KDM5C	minus	negative ctl	-0.274719537576637	chrX:53223360-53223559_shuff
KDM5C	minus	test	-0.609288430044489	chrX:53223410-53223609
KDM5C	minus	negative ctl	-0.101052349695849	chrX:53223410-53223609_shuff
KDM5C	minus	test	-0.278965669373172	chrX:53223460-53223659
KDM5C	minus	negative ctl	-0.373136830249146	chrX:53223460-53223659_shuff
KDM5C	minus	test	-1.57612134423793	chrX:53223510-53223709
KDM5C	minus	negative ctl	-0.779037649716713	chrX:53223510-53223709_shuff
KDM5C	minus	test	-1.11654282084758	chrX:53223560-53223759
KDM5C	minus	negative ctl	-0.163861782422439	chrX:53223560-53223759_shuff
KDM5C	minus	test	-0.709995012095558	chrX:53223610-53223809
KDM5C	minus	negative ctl	1.63848004397797	chrX:53223610-53223809_shuff
KDM5C	minus	test	-0.184155915323751	chrX:53223660-53223859
KDM5C	minus	negative ctl	0.452466085190097	chrX:53223660-53223859_shuff
KDM5C	minus	test	0.0903580544196211	chrX:53223710-53223909
KDM5C	minus	negative ctl	1.92330108432338	chrX:53223710-53223909_shuff
KDM5C	minus	test	-0.295934320123743	chrX:53223760-53223959
KDM5C	minus	negative ctl	-0.922210379040046	chrX:53223760-53223959_shuff
KDM5C	minus	test	-0.176463492554698	chrX:53223810-53224009
KDM5C	minus	negative ctl	-0.145507882943743	chrX:53223810-53224009_shuff
KDM5C	minus	test	-0.0231230240903879	chrX:53223860-53224059
KDM5C	minus	negative ctl	-0.776471254136402	chrX:53223860-53224059_shuff
KDM5C	minus	test	-0.448189300715004	chrX:53223910-53224109
KDM5C	minus	negative ctl	-0.326735366980935	chrX:53223910-53224109_shuff
KDM5C	minus	test	0.172496039167553	chrX:53223960-53224159
KDM5C	minus	negative ctl	-1.07053538628861	chrX:53223960-53224159_shuff
KDM5C	minus	test	0.803745349621434	chrX:53224010-53224209
KDM5C	minus	negative ctl	-1.71466955549651	chrX:53224010-53224209_shuff
KDM5C	minus	test	0.578681820082045	chrX:53224060-53224259
KDM5C	minus	negative ctl	-1.36268025996267	chrX:53224060-53224259_shuff
KDM5C	minus	test	-0.556163751278966	chrX:53224110-53224309
KDM5C	minus	negative ctl	-1.4901388925599	chrX:53224110-53224309_shuff
KDM5C	minus	test	-1.39944666439077	chrX:53224160-53224359
KDM5C	minus	negative ctl	-0.131389651223849	chrX:53224160-53224359_shuff
KDM5C	minus	test	-0.652091663430036	chrX:53224210-53224409
KDM5C	minus	negative ctl	-1.07466719637474	chrX:53224210-53224409_shuff
KDM5C	minus	test	-0.650096079036664	chrX:53224260-53224459
KDM5C	minus	negative ctl	0.0664401151685301	chrX:53224260-53224459_shuff
KDM5C	minus	test	-1.6448556488847	chrX:53224310-53224509
KDM5C	minus	negative ctl	-1.50672462268992	chrX:53224310-53224509_shuff
KDM5C	minus	test	-0.386087037660951	chrX:53224360-53224559
KDM5C	minus	negative ctl	-0.239585155230047	chrX:53224360-53224559_shuff
KDM5C	minus	test	-0.637202101165034	chrX:53224410-53224609
KDM5C	minus	negative ctl	-0.268844799920075	chrX:53224410-53224609_shuff
KDM5C	minus	test	-1.43663463121031	chrX:53224460-53224659
KDM5C	minus	negative ctl	-0.685344691368994	chrX:53224460-53224659_shuff
KDM5C	minus	test	-0.739363507931992	chrX:53224510-53224709
KDM5C	minus	negative ctl	-0.00359314869200311	chrX:53224510-53224709_shuff
KDM5C	minus	test	-0.640150449434158	chrX:53224560-53224759
KDM5C	minus	negative ctl	0.284971671665734	chrX:53224560-53224759_shuff
KDM5C	minus	test	-0.288365048013761	chrX:53224610-53224809
KDM5C	minus	negative ctl	0.448196646658618	chrX:53224610-53224809_shuff
KDM5C	minus	test	0.419645691056391	chrX:53224660-53224859
KDM5C	minus	negative ctl	-0.144322101665435	chrX:53224660-53224859_shuff
KDM5C	minus	test	-0.638201204569284	chrX:53224710-53224909
KDM5C	minus	negative ctl	-0.201594138676619	chrX:53224710-53224909_shuff
KDM5C	minus	test	-0.318970574951704	chrX:53224760-53224959
KDM5C	minus	negative ctl	-0.353323820171221	chrX:53224760-53224959_shuff
KDM5C	minus	test	-0.38546046418612	chrX:53224810-53225009
KDM5C	minus	negative ctl	0.230824737470969	chrX:53224810-53225009_shuff
KDM5C	minus	test	-0.144251770058886	chrX:53224860-53225059
KDM5C	minus	negative ctl	-0.300605364442073	chrX:53224860-53225059_shuff
KDM5C	minus	test	-0.423730831265727	chrX:53224910-53225109
KDM5C	minus	negative ctl	0.0387620561616964	chrX:53224910-53225109_shuff
KDM5C	minus	test	-0.259307862244873	chrX:53224960-53225159
KDM5C	minus	negative ctl	1.47069295706938	chrX:53224960-53225159_shuff
KDM5C	minus	test	-0.174418402443841	chrX:53225010-53225209
KDM5C	minus	negative ctl	0.276466994441502	chrX:53225010-53225209_shuff
KDM5C	minus	test	0.696712873788887	chrX:53225060-53225259
KDM5C	minus	negative ctl	-0.993616388722225	chrX:53225060-53225259_shuff
KDM5C	minus	test	1.20049585271708	chrX:53225110-53225309
KDM5C	minus	negative ctl	-1.21181548568715	chrX:53225110-53225309_shuff
KDM5C	minus	test	1.25774599730058	chrX:53225160-53225359
KDM5C	minus	negative ctl	-0.524486195426994	chrX:53225160-53225359_shuff
KDM5C	minus	test	1.27090715685352	chrX:53225210-53225409
KDM5C	minus	negative ctl	-0.413740647400665	chrX:53225210-53225409_shuff
KDM5C	minus	test	0.146856954899324	chrX:53225260-53225459
KDM5C	minus	negative ctl	-0.548940159692386	chrX:53225260-53225459_shuff
KDM5C	minus	test	0.589091714415739	chrX:53225310-53225509
KDM5C	minus	negative ctl	-0.125143830843557	chrX:53225310-53225509_shuff
KDM5C	minus	test	1.28905071174113	chrX:53225360-53225559
KDM5C	minus	negative ctl	-1.01017389347807	chrX:53225360-53225559_shuff
KDM5C	minus	test	1.47170471768701	chrX:53225410-53225609
KDM5C	minus	negative ctl	-0.383317883920605	chrX:53225410-53225609_shuff
KDM5C	minus	test	1.71222345825238	chrX:53225460-53225659
KDM5C	minus	negative ctl	-0.10305988550244	chrX:53225460-53225659_shuff
KDM5C	minus	test	-0.369656602462377	chrX:53225510-53225709
KDM5C	minus	negative ctl	0.00863443430286263	chrX:53225510-53225709_shuff
KDM5C	minus	test	-1.23348462885471	chrX:53225560-53225759
KDM5C	minus	negative ctl	-1.44037297116065	chrX:53225560-53225759_shuff
KDM5C	minus	test	-1.16015119726295	chrX:53225610-53225809
KDM5C	minus	negative ctl	-0.196263707991978	chrX:53225610-53225809_shuff
KDM5C	minus	test	-1.15521322369997	chrX:53225660-53225859
KDM5C	minus	negative ctl	0.31285679254037	chrX:53225660-53225859_shuff
KDM5C	minus	test	-0.48081760059981	chrX:53225710-53225909
KDM5C	minus	negative ctl	-0.616822427807878	chrX:53225710-53225909_shuff
KDM5C	minus	test	-1.24432724078335	chrX:53225760-53225959
KDM5C	minus	negative ctl	-0.735682913638246	chrX:53225760-53225959_shuff
KDM5C	minus	test	-2.13564630088675	chrX:53225810-53226009
KDM5C	minus	negative ctl	-0.870172938633635	chrX:53225810-53226009_shuff
KDM5C	minus	test	-2.12369250101242	chrX:53225860-53226059
KDM5C	minus	negative ctl	-0.986496289669208	chrX:53225860-53226059_shuff
RPS4X	minus	test	-0.495862291975128	chrX:72274227-72274426
RPS4X	minus	test	-0.111947728239351	chrX:72274277-72274476
RPS4X	minus	test	-0.306353332131417	chrX:72274327-72274526
RPS4X	minus	test	-0.167406351451505	chrX:72274377-72274576
RPS4X	minus	test	0.0425007345941749	chrX:72274427-72274626
RPS4X	minus	test	-1.3808458635143	chrX:72274477-72274676
RPS4X	minus	test	-1.24262439832454	chrX:72274527-72274726
RPS4X	minus	test	-0.746207794865407	chrX:72274577-72274776
RPS4X	minus	test	0.812568050552284	chrX:72274627-72274826
RPS4X	minus	test	0.427553229668302	chrX:72274677-72274876
RPS4X	minus	test	0.557936278280798	chrX:72274727-72274926
RPS4X	minus	test	-1.73619285127164	chrX:72274777-72274976
RPS4X	minus	test	-1.82171885490083	chrX:72274827-72275026
RPS4X	minus	test	-2.26862923714487	chrX:72274877-72275076
RPS4X	minus	test	-1.98851581464208	chrX:72274927-72275126
RPS4X	minus	test	-0.814641708206442	chrX:72274977-72275176
RPS4X	minus	test	-0.149595097220691	chrX:72275027-72275226
RPS4X	minus	test	0.446430811676011	chrX:72275077-72275276
RPS4X	minus	test	0.173696014490495	chrX:72275127-72275326
RPS4X	minus	test	-1.07334851826638	chrX:72275177-72275376
RPS4X	minus	test	-1.0673045531892	chrX:72275227-72275426
RPS4X	minus	test	-0.641800621150732	chrX:72275277-72275476
RPS4X	minus	test	-1.36143252012666	chrX:72275327-72275526
RPS4X	minus	test	-1.46002370705677	chrX:72275377-72275576
RPS4X	minus	test	-0.677267690898077	chrX:72275427-72275626
RPS4X	minus	test	-0.523762986615618	chrX:72275477-72275676
RPS4X	minus	test	-0.0561825092406039	chrX:72275527-72275726
RPS4X	minus	test	-0.0851120985019202	chrX:72275577-72275776
RPS4X	minus	test	-0.361346797771483	chrX:72275627-72275826
RPS4X	minus	test	-0.194638862924301	chrX:72275677-72275876
RPS4X	minus	test	-1.73364570581211	chrX:72275727-72275926
RPS4X	minus	test	-1.68731435985215	chrX:72275777-72275976
RPS4X	minus	test	-1.78057184847328	chrX:72275827-72276026
RPS4X	minus	test	-1.35528928580375	chrX:72275877-72276076
RPS4X	minus	test	-1.35557626602893	chrX:72275927-72276126
RPS4X	minus	test	-1.1117452140504	chrX:72275977-72276176
RPS4X	minus	test	-1.04657838211882	chrX:72276027-72276226
RPS4X	minus	test	-0.680684210484505	chrX:72276077-72276276
RPS4X	minus	test	-0.441817412435485	chrX:72276127-72276326
RPS4X	minus	test	0.157795156370005	chrX:72276177-72276376
RPS4X	minus	test	-0.0307753668180931	chrX:72276227-72276426
RPS4X	minus	test	-1.30298585695905	chrX:72276277-72276476
RPS4X	minus	test	-0.782979385648645	chrX:72276327-72276526
RPS4X	minus	test	-1.57564303213824	chrX:72276377-72276576
RPS4X	minus	test	-1.78339648881553	chrX:72276427-72276626
RPS4X	minus	test	-2.3802872206037	chrX:72276477-72276676
RPS4X	minus	test	-1.81060307239517	chrX:72276527-72276726
RPS4X	minus	test	-2.39712217409009	chrX:72276577-72276776
RPS4X	minus	test	-0.532249950607778	chrX:72276627-72276826
RPS4X	minus	test	-1.06815614934331	chrX:72276677-72276876
RPS4X	minus	test	-1.10018938574412	chrX:72276727-72276926
RPS4X	minus	test	-0.635815431154792	chrX:72276777-72276976
RPS4X	minus	test	-1.06806107619222	chrX:72276827-72277026
RPS4X	minus	test	-1.22135509171577	chrX:72276877-72277076
RPS4X	minus	test	-1.50785326749991	chrX:72276927-72277126
RPS4X	minus	test	-0.581143940837118	chrX:72276977-72277176
RPS4X	minus	test	-2.01146319918179	chrX:72277027-72277226
RPS4X	minus	test	0.348867525058025	chrX:72277077-72277276
RPS4X	minus	test	1.79168181587939	chrX:72277127-72277326
RPS4X	minus	test	1.86258299625016	chrX:72277177-72277376
RPS4X	minus	test	1.82419784316655	chrX:72277227-72277426
RPS4X	minus	test	1.81130810832941	chrX:72277277-72277476
RPS4X	minus	test	1.07571584782226	chrX:72277327-72277526
RPS4X	minus	test	0.987266414438843	chrX:72277377-72277576
RPS4X	minus	test	-0.484671768675903	chrX:72277427-72277626
USP9Y	plus	test	-0.798557864947143	chrY:12661431-12661630
USP9Y	plus	test	-0.647664426750884	chrY:12661481-12661680
USP9Y	plus	test	-0.0355971755580883	chrY:12661531-12661730
USP9Y	plus	test	-0.201882135420824	chrY:12661581-12661780
USP9Y	plus	test	-0.362267674594809	chrY:12661631-12661830
USP9Y	plus	test	-0.466111412943792	chrY:12661681-12661880
USP9Y	plus	test	-0.738829728996389	chrY:12661731-12661930
USP9Y	plus	test	-1.3582744111224	chrY:12661781-12661980
USP9Y	plus	test	-0.922957677723951	chrY:12661831-12662030
USP9Y	plus	test	-0.637460154628707	chrY:12661881-12662080
USP9Y	plus	test	-0.787536165484984	chrY:12661931-12662130
USP9Y	plus	test	-0.923287111036157	chrY:12661981-12662180
USP9Y	plus	test	1.56426731285561	chrY:12662031-12662230
USP9Y	plus	test	0.64891276525197	chrY:12662081-12662280
USP9Y	plus	test	1.71076011346795	chrY:12662131-12662330
USP9Y	plus	test	0.77242436292455	chrY:12662281-12662480
USP9Y	plus	test	0.101963197868869	chrY:12662331-12662530
USP9Y	plus	test	-0.0487577420285481	chrY:12662381-12662580
USP9Y	plus	test	-0.403091266434493	chrY:12662431-12662630
USP9Y	plus	test	-0.218705588322074	chrY:12662481-12662680
USP9Y	plus	test	-0.325140375956097	chrY:12662531-12662730
USP9Y	plus	test	-0.341052565895454	chrY:12662581-12662780
USP9Y	plus	test	-0.194598443609212	chrY:12662631-12662830
USP9Y	plus	test	-0.674373592591856	chrY:12662681-12662880
USP9Y	plus	test	-1.29730039224188	chrY:12662731-12662930
USP9Y	plus	test	-1.47332104042713	chrY:12662781-12662980
USP9Y	plus	test	-0.777097537633036	chrY:12662831-12663030
USP9Y	plus	test	-1.68912525935195	chrY:12662881-12663080
USP9Y	plus	test	0.555951222558064	chrY:12662931-12663130
USP9Y	plus	test	-0.221217149683533	chrY:12662981-12663180
USP9Y	plus	test	-0.448023795060518	chrY:12663031-12663230
USP9Y	plus	test	-0.302723348936072	chrY:12663081-12663280
USP9Y	plus	test	-1.26748510360178	chrY:12663131-12663330
USP9Y	plus	test	-0.560421176770819	chrY:12663181-12663380
USP9Y	plus	test	-1.07369382114882	chrY:12663231-12663430
USP9Y	plus	test	-0.929605922436721	chrY:12663281-12663480
USP9Y	plus	test	-1.26748939924549	chrY:12663331-12663530
USP9Y	plus	test	-0.572270326059598	chrY:12663381-12663580
USP9Y	plus	test	-0.248169613296857	chrY:12663431-12663630
USP9Y	plus	test	-0.461987022023898	chrY:12663481-12663680
USP9Y	plus	test	-0.876641633859692	chrY:12663531-12663730
USP9Y	plus	test	-0.799731325197892	chrY:12663581-12663780
USP9Y	plus	test	-2.11375616563004	chrY:12663631-12663830
USP9Y	plus	test	-1.75981305938597	chrY:12663681-12663880
USP9Y	plus	test	-0.219010644973949	chrY:12663731-12663930
USP9Y	plus	test	0.0305903476423993	chrY:12663781-12663980
DDX3Y	plus	test	-0.426098700911377	chrY:12904115-12904314
DDX3Y	plus	test	-0.375889263444377	chrY:12904165-12904364
DDX3Y	plus	test	-0.0709179273922311	chrY:12904215-12904414
DDX3Y	plus	test	-0.273413857850918	chrY:12904265-12904464
DDX3Y	plus	test	-0.647604958514467	chrY:12904315-12904514
DDX3Y	plus	test	-1.59659012649885	chrY:12904365-12904564
DDX3Y	plus	test	-1.22506516545935	chrY:12904415-12904614
DDX3Y	plus	test	0.262742026569231	chrY:12904465-12904664
DDX3Y	plus	test	1.72838435637861	chrY:12904515-12904714
DDX3Y	plus	test	1.39873435029326	chrY:12904565-12904764
DDX3Y	plus	test	2.29039773045797	chrY:12904615-12904814
DDX3Y	plus	test	2.12600520309709	chrY:12904665-12904864
DDX3Y	plus	test	1.49424745928538	chrY:12904715-12904914
DDX3Y	plus	test	1.63580279947516	chrY:12904765-12904964
DDX3Y	plus	test	-0.81918214913721	chrY:12904815-12905014
DDX3Y	plus	test	-0.590396096020377	chrY:12904865-12905064
DDX3Y	plus	test	-0.959319551239442	chrY:12904915-12905114
DDX3Y	plus	test	-1.21120321544201	chrY:12904965-12905164
DDX3Y	plus	test	-0.83792369173785	chrY:12905015-12905214
DDX3Y	plus	test	-0.887164687998124	chrY:12905065-12905264
DDX3Y	plus	test	0.306458538257263	chrY:12905115-12905314
DDX3Y	plus	test	0.756362918808032	chrY:12905165-12905364
DDX3Y	plus	test	0.594599474929431	chrY:12905215-12905414
DDX3Y	plus	test	0.0916112626284364	chrY:12905265-12905464
DDX3Y	plus	test	-0.794004209980752	chrY:12905315-12905514
DDX3Y	plus	test	0.816612017526819	chrY:12905365-12905564
DDX3Y	plus	test	-0.253414415591934	chrY:12905415-12905614
DDX3Y	plus	test	0.064906097244325	chrY:12905465-12905664
DDX3Y	plus	test	0.692434388775693	chrY:12905515-12905714
DDX3Y	plus	test	0.821336223367921	chrY:12905565-12905764
DDX3Y	plus	test	0.455831972653442	chrY:12905615-12905814
DDX3Y	plus	test	0.51307961406735	chrY:12905665-12905864
DDX3Y	plus	test	-1.97045599299993	chrY:12905715-12905914
DDX3Y	plus	test	-0.0131933078300078	chrY:12905765-12905964
DDX3Y	plus	test	-1.04594047954386	chrY:12905815-12906014
DDX3Y	plus	test	-0.600492025221472	chrY:12905865-12906064
DDX3Y	plus	test	0.111618109719301	chrY:12905915-12906114
DDX3Y	plus	test	-0.955851257880842	chrY:12905965-12906164
DDX3Y	plus	test	-1.21559596918424	chrY:12906015-12906214
DDX3Y	plus	test	-0.627908928422522	chrY:12906065-12906264
DDX3Y	plus	test	-1.02950975900466	chrY:12906115-12906314
DDX3Y	plus	test	-0.961691518844237	chrY:12906165-12906364
DDX3Y	plus	test	0.273152359053352	chrY:12906215-12906414
DDX3Y	plus	test	-0.370398500054459	chrY:12906265-12906464
DDX3Y	plus	test	-1.5051443175375	chrY:12906315-12906514
DDX3Y	plus	test	-0.306342823157252	chrY:12906365-12906564
DDX3Y	plus	test	-0.566212042732286	chrY:12906415-12906614
DDX3Y	plus	test	-1.88387069918103	chrY:12906465-12906664
DDX3Y	plus	test	-1.75670582236751	chrY:12906515-12906714
DDX3Y	plus	test	0.0121112671573423	chrY:12906565-12906764
DDX3Y	plus	test	-0.870934038889346	chrY:12906615-12906814
DDX3Y	plus	test	-1.3853615477265	chrY:12906665-12906864
DDX3Y	plus	test	-1.65482953916397	chrY:12906715-12906914
DDX3Y	plus	test	-1.59279115365926	chrY:12906765-12906964
DDX3Y	plus	test	-1.00379651902479	chrY:12906815-12907014
DDX3Y	plus	test	-0.296107158186917	chrY:12906865-12907064
DDX3Y	plus	test	-1.31789795243077	chrY:12906915-12907114
DDX3Y	plus	test	0.525205220703569	chrY:12906965-12907164
DDX3Y	plus	test	-0.255238760664753	chrY:12907015-12907214
DDX3Y	plus	test	-0.304486572433972	chrY:12907065-12907264
DDX3Y	plus	test	-0.497581823963302	chrY:12907115-12907314
UTY	minus	test	-0.328485875975771	chrY:13477062-13477261
UTY	minus	test	-0.711724539966364	chrY:13477112-13477311
UTY	minus	test	-1.06248618452068	chrY:13477162-13477361
UTY	minus	test	-0.766746596260593	chrY:13477212-13477411
UTY	minus	test	-0.28912801659818	chrY:13477262-13477461
UTY	minus	test	-0.0440247294067891	chrY:13477312-13477511
UTY	minus	test	-0.357766698659112	chrY:13477362-13477561
UTY	minus	test	0.147662387726905	chrY:13477412-13477611
UTY	minus	test	-1.46001889414421	chrY:13477462-13477661
UTY	minus	test	-1.54848832230763	chrY:13477512-13477711
UTY	minus	test	-0.614342445205916	chrY:13477562-13477761
UTY	minus	test	-1.88526331992644	chrY:13477612-13477811
UTY	minus	test	-1.65489668201803	chrY:13477662-13477861
UTY	minus	test	-1.75959445775051	chrY:13477712-13477911
UTY	minus	test	-1.81592337920357	chrY:13477762-13477961
UTY	minus	test	-1.92793573816328	chrY:13477812-13478011
UTY	minus	test	-1.03081769999602	chrY:13477862-13478061
UTY	minus	test	-1.51395625218128	chrY:13477912-13478111
UTY	minus	test	-1.56423567756517	chrY:13477962-13478161
UTY	minus	test	-0.807477817960669	chrY:13478012-13478211
UTY	minus	test	-0.202304796712166	chrY:13478062-13478261
UTY	minus	test	0.171229819789571	chrY:13478112-13478311
UTY	minus	test	-1.17130059733032	chrY:13478162-13478361
UTY	minus	test	-0.727381428629988	chrY:13478212-13478411
UTY	minus	test	-0.0481381214887023	chrY:13478262-13478461
UTY	minus	test	0.442291144823408	chrY:13478312-13478511
UTY	minus	test	-0.56768729381759	chrY:13478362-13478561
UTY	minus	test	-0.296351014005752	chrY:13478412-13478611
UTY	minus	test	0.795708196836894	chrY:13478462-13478661
UTY	minus	test	0.430714060447272	chrY:13478512-13478711
UTY	minus	test	-0.241353509831809	chrY:13478562-13478761
UTY	minus	test	0.0685857869351135	chrY:13478612-13478811
UTY	minus	test	0.371491860105907	chrY:13478662-13478861
UTY	minus	test	-0.0753348939721672	chrY:13478712-13478911
UTY	minus	test	-1.4759580033776	chrY:13478762-13478961
UTY	minus	test	-1.8379121658746	chrY:13478812-13479011
UTY	minus	test	-0.760537256180197	chrY:13478862-13479061
UTY	minus	test	-0.282863600857969	chrY:13478912-13479111
UTY	minus	test	-1.25479955646254	chrY:13478962-13479161
UTY	minus	test	-0.944496890555842	chrY:13479012-13479211
UTY	minus	test	-1.07869710665602	chrY:13479062-13479261
UTY	minus	test	-0.476939872989234	chrY:13479112-13479311
UTY	minus	test	0.0087314894204226	chrY:13479162-13479361
UTY	minus	test	0.405377297784882	chrY:13479212-13479411
UTY	minus	test	0.0485443470746107	chrY:13479262-13479461
UTY	minus	test	0.494915586224346	chrY:13479312-13479511
UTY	minus	test	-0.387477038416961	chrY:13479362-13479561
UTY	minus	test	-1.17925476080863	chrY:13479412-13479611
UTY	minus	test	-0.294225664506886	chrY:13479462-13479661
UTY	minus	test	0.224167888526497	chrY:13479512-13479711
UTY	minus	test	-0.146097747789649	chrY:13479562-13479761
UTY	minus	test	-0.221861969630358	chrY:13479612-13479811
UTY	minus	test	-0.302211949689276	chrY:13479662-13479861
UTY	minus	test	-0.389854034275786	chrY:13479712-13479911
UTY	minus	test	-1.08242736079742	chrY:13479762-13479961
UTY	minus	test	-1.65610044718579	chrY:13479812-13480011
UTY	minus	test	0.148928951550305	chrY:13479862-13480061
UTY	minus	test	0.675258000241955	chrY:13479912-13480111
UTY	minus	test	1.68405445500994	chrY:13479962-13480161
UTY	minus	test	1.6777085205074	chrY:13480012-13480211
UTY	minus	test	0.835562091689689	chrY:13480062-13480261
UTY	minus	test	-0.445806113590496	chrY:13480112-13480311
UTY	minus	test	-0.302900484477311	chrY:13480162-13480361
UTY	minus	test	-1.01679264356392	chrY:13480212-13480411
UTY	minus	test	-0.322590527418719	chrY:13480262-13480461
UTY	minus	test	-1.0856867411666	chrY:13480312-13480511
UTY	minus	test	-1.1927132918156	chrY:13480362-13480561
TMSB4Y	plus	test	-1.2857667320344	chrY:13703487-13703686
TMSB4Y	plus	test	-0.631080345002218	chrY:13703537-13703736
TMSB4Y	plus	test	-0.217593261907232	chrY:13703587-13703786
TMSB4Y	plus	test	-0.400601172686672	chrY:13703637-13703836
TMSB4Y	plus	test	-0.0942701473374437	chrY:13703687-13703886
TMSB4Y	plus	test	-0.0502187215753011	chrY:13703737-13703936
TMSB4Y	plus	test	0.0276824384913072	chrY:13703787-13703986
TMSB4Y	plus	test	0.345536021798541	chrY:13703837-13704036
TMSB4Y	plus	test	0.0906656574242952	chrY:13703887-13704086
TMSB4Y	plus	test	-0.251039390281321	chrY:13703937-13704136
TMSB4Y	plus	test	-0.629242518247543	chrY:13703987-13704186
TMSB4Y	plus	test	-0.860792088946804	chrY:13704037-13704236
TMSB4Y	plus	test	-1.14784973379015	chrY:13704087-13704286
TMSB4Y	plus	test	-0.435893496184051	chrY:13704137-13704336
TMSB4Y	plus	test	-0.563201262025524	chrY:13704187-13704386
TMSB4Y	plus	test	-0.365144464624005	chrY:13704237-13704436
TMSB4Y	plus	test	-0.722918261558492	chrY:13704287-13704486
TMSB4Y	plus	test	-0.358499473286664	chrY:13704337-13704536
TMSB4Y	plus	test	0.383717609169898	chrY:13704387-13704586
TMSB4Y	plus	test	-0.388163495201569	chrY:13704437-13704636
TMSB4Y	plus	test	-1.05414373393929	chrY:13704487-13704686
TMSB4Y	plus	test	-1.02039116570861	chrY:13704537-13704736
TMSB4Y	plus	test	-0.501524919273551	chrY:13704587-13704786
TMSB4Y	plus	test	0.031243676360945	chrY:13704637-13704836
TMSB4Y	plus	test	-0.969505586834444	chrY:13704687-13704886
TMSB4Y	plus	test	-2.02496079526045	chrY:13704737-13704936
TXLNGY	plus	test	-1.95384244092157	chrY:19566258-19566457
TXLNGY	plus	test	-1.51510623422536	chrY:19566308-19566507
TXLNGY	plus	test	-0.107943326340758	chrY:19566358-19566557
TXLNGY	plus	test	-0.375941990002406	chrY:19566408-19566607
TXLNGY	plus	test	-0.804212811547905	chrY:19566458-19566657
TXLNGY	plus	test	-0.302600810823575	chrY:19566508-19566707
TXLNGY	plus	test	-0.378045185085841	chrY:19566558-19566757
TXLNGY	plus	test	-0.451762707147901	chrY:19566608-19566807
TXLNGY	plus	test	-1.00526784441719	chrY:19566658-19566857
TXLNGY	plus	test	-1.18726660114809	chrY:19566708-19566907
TXLNGY	plus	test	-1.74913560565273	chrY:19566758-19566957
TXLNGY	plus	test	-1.01134159214242	chrY:19566808-19567007
TXLNGY	plus	test	-0.0255010272727318	chrY:19566858-19567057
TXLNGY	plus	test	-0.302104991751422	chrY:19566908-19567107
TXLNGY	plus	test	0.51827796446987	chrY:19566958-19567157
TXLNGY	plus	test	0.182556107461021	chrY:19567008-19567207
TXLNGY	plus	test	-0.687785314187382	chrY:19567058-19567257
TXLNGY	plus	test	1.43981064583364	chrY:19567108-19567307
TXLNGY	plus	test	1.52815570244839	chrY:19567158-19567357
TXLNGY	plus	test	1.35834306448597	chrY:19567208-19567407
TXLNGY	plus	test	1.70447168194581	chrY:19567258-19567457
TXLNGY	plus	test	-0.427015076860347	chrY:19567308-19567507
TXLNGY	plus	test	-0.0537614680894248	chrY:19567358-19567557
TXLNGY	plus	test	-0.451416914021725	chrY:19567408-19567607
TXLNGY	plus	test	-1.10882679449384	chrY:19567458-19567657
TXLNGY	plus	test	-1.53839281273828	chrY:19567508-19567707
TXLNGY	plus	test	-1.83676436986003	chrY:19567558-19567757
TXLNGY	plus	test	-0.495912788839281	chrY:19567608-19567807
TXLNGY	plus	test	0.0269393418827631	chrY:19567658-19567857
TXLNGY	plus	test	0.0500224441797933	chrY:19567708-19567907
TXLNGY	plus	test	-0.0246885684795621	chrY:19567758-19567957
TXLNGY	plus	test	-0.201401634135855	chrY:19567808-19568007
TXLNGY	plus	test	-0.560935800110886	chrY:19567858-19568057
TXLNGY	plus	test	-0.654948573936774	chrY:19567908-19568107
TXLNGY	plus	test	-0.831243640032782	chrY:19567958-19568157
TXLNGY	plus	test	-0.802632747702342	chrY:19568008-19568207
TXLNGY	plus	test	-1.11068408933946	chrY:19568058-19568257
TXLNGY	plus	test	-0.356947547465211	chrY:19568108-19568307
TXLNGY	plus	test	-0.253857646827045	chrY:19568158-19568357
TXLNGY	plus	test	-0.583236627891969	chrY:19568208-19568407
